country,date
Cambodia,1971-01-01T05:00:00+0000
Vietnam,1971-01-01T05:00:00+0000
France,1971-01-01T05:00:00+0000
Portugal,1971-01-01T05:00:00+0000
Italy,1971-01-01T05:00:00+0000
Vietnam,1971-01-01T05:00:00+0000
Canada,1971-01-01T05:00:00+0000
Chile,1971-01-01T05:00:00+0000
Chile,1971-01-01T05:00:00+0000
Chile,1971-01-01T05:00:00+0000
Vietnam,1971-01-01T05:00:00+0000
Vietnam,1971-01-01T05:00:00+0000
Vietnam,1971-01-01T05:00:00+0000
Canada,1971-01-01T05:00:00+0000
Poland,1971-01-01T05:00:00+0000
Vietnam,1971-01-01T05:00:00+0000
Vietnam,1971-01-01T05:00:00+0000
Vietnam,1971-01-01T05:00:00+0000
Singapore,1971-01-01T05:00:00+0000
Cambodia,1971-01-01T05:00:00+0000
Vietnam,1971-01-01T05:00:00+0000
Japan,1971-01-01T05:00:00+0000
Japan,1971-01-01T05:00:00+0000
Japan,1971-01-01T05:00:00+0000
Japan,1971-01-01T05:00:00+0000
Japan,1971-01-01T05:00:00+0000
Japan,1971-01-01T05:00:00+0000
Germany,1971-01-01T05:00:00+0000
Malaysia,1971-01-01T05:00:00+0000
Vietnam,1971-01-02T05:00:00+0000
Vietnam,1971-01-02T05:00:00+0000
Vietnam,1971-01-02T05:00:00+0000
Vietnam,1971-01-02T05:00:00+0000
Cambodia,1971-01-02T05:00:00+0000
France,1971-01-02T05:00:00+0000
Cuba,1971-01-02T05:00:00+0000
Cuba,1971-01-02T05:00:00+0000
Vietnam,1971-01-02T05:00:00+0000
Vietnam,1971-01-02T05:00:00+0000
Vietnam,1971-01-02T05:00:00+0000
Vietnam,1971-01-02T05:00:00+0000
Poland,1971-01-02T05:00:00+0000
Vietnam,1971-01-02T05:00:00+0000
Vietnam,1971-01-02T05:00:00+0000
Canada,1971-01-02T05:00:00+0000
Canada,1971-01-02T05:00:00+0000
Canada,1971-01-02T05:00:00+0000
France,1971-01-02T05:00:00+0000
Germany,1971-01-02T05:00:00+0000
France,1971-01-02T05:00:00+0000
Cambodia,1971-01-03T05:00:00+0000
Japan,1971-01-03T05:00:00+0000
Vietnam,1971-01-03T05:00:00+0000
France,1971-01-03T05:00:00+0000
Egypt,1971-01-03T05:00:00+0000
