country,date
Denmark,1860-01-02T05:00:00+0000
France,1860-01-04T05:00:00+0000
Austria,1860-01-04T05:00:00+0000
Mexico,1860-01-04T05:00:00+0000
Mexico,1860-01-05T05:00:00+0000
Nicaragua,1860-01-05T05:00:00+0000
Mexico,1860-01-06T05:00:00+0000
Italy,1860-01-06T05:00:00+0000
Italy,1860-01-07T05:00:00+0000
France,1860-01-09T05:00:00+0000
Italy,1860-01-09T05:00:00+0000
Italy,1860-01-09T05:00:00+0000
Hungary,1860-01-10T05:00:00+0000
Panama,1860-01-10T05:00:00+0000
Japan,1860-01-10T05:00:00+0000
Italy,1860-01-10T05:00:00+0000
Canada,1860-01-12T05:00:00+0000
Mexico,1860-01-12T05:00:00+0000
Chile,1860-01-13T05:00:00+0000
Japan,1860-01-13T05:00:00+0000
Mexico,1860-01-14T05:00:00+0000
France,1860-01-16T05:00:00+0000
Italy,1860-01-16T05:00:00+0000
Italy,1860-01-16T05:00:00+0000
France,1860-01-16T05:00:00+0000
Mexico,1860-01-17T05:00:00+0000
Italy,1860-01-17T05:00:00+0000
Mexico,1860-01-17T05:00:00+0000
Germany,1860-01-18T05:00:00+0000
France,1860-01-18T05:00:00+0000
Italy,1860-01-18T05:00:00+0000
Bermuda,1860-01-18T05:00:00+0000
Mexico,1860-01-20T05:00:00+0000
Mexico,1860-01-21T05:00:00+0000
Brazil,1860-01-24T05:00:00+0000
Venezuela,1860-01-24T05:00:00+0000
France,1860-01-24T05:00:00+0000
Mexico,1860-01-24T05:00:00+0000
France,1860-01-24T05:00:00+0000
Canada,1860-01-25T05:00:00+0000
Mexico,1860-01-25T05:00:00+0000
Italy,1860-01-26T05:00:00+0000
Italy,1860-01-26T05:00:00+0000
Peru,1860-01-27T05:00:00+0000
Germany,1860-01-28T05:00:00+0000
Bahamas,1860-01-28T05:00:00+0000
Mexico,1860-01-28T05:00:00+0000
France,1860-01-30T05:00:00+0000
Italy,1860-01-30T05:00:00+0000
Chile,1860-01-30T05:00:00+0000
Italy,1860-01-30T05:00:00+0000
Mexico,1860-01-31T05:00:00+0000
Italy,1860-02-03T05:00:00+0000
Italy,1860-02-06T05:00:00+0000
Italy,1860-02-06T05:00:00+0000
Italy,1860-02-06T05:00:00+0000
Italy,1860-02-06T05:00:00+0000
Italy,1860-02-07T05:00:00+0000
Mexico,1860-02-07T05:00:00+0000
Mexico,1860-02-08T05:00:00+0000
Canada,1860-02-09T05:00:00+0000
Italy,1860-02-10T05:00:00+0000
Italy,1860-02-10T05:00:00+0000
Hungary,1860-02-10T05:00:00+0000
Chile,1860-02-11T05:00:00+0000
Ecuador,1860-02-11T05:00:00+0000
Bolivia,1860-02-11T05:00:00+0000
Nicaragua,1860-02-13T05:00:00+0000
Italy,1860-02-13T05:00:00+0000
Mexico,1860-02-13T05:00:00+0000
Mexico,1860-02-14T05:00:00+0000
