country,date
Guatemala,1891-01-01T05:00:00+0000
Ireland,1891-01-01T05:00:00+0000
Guatemala,1891-01-01T05:00:00+0000
Ireland,1891-01-01T05:00:00+0000
Canada,1891-01-02T05:00:00+0000
China,1891-01-02T05:00:00+0000
Ireland,1891-01-02T05:00:00+0000
Russia,1891-01-02T05:00:00+0000
Ireland,1891-01-02T05:00:00+0000
Peru,1891-01-03T05:00:00+0000
Jamaica,1891-01-03T05:00:00+0000
Mexico,1891-01-03T05:00:00+0000
Ireland,1891-01-03T05:00:00+0000
Ireland,1891-01-03T05:00:00+0000
France,1891-01-04T05:00:00+0000
Marshall Islands,1891-01-04T05:00:00+0000
Russia,1891-01-04T05:00:00+0000
Canada,1891-01-04T05:00:00+0000
Greece,1891-01-04T05:00:00+0000
Germany,1891-01-04T05:00:00+0000
Ireland,1891-01-04T05:00:00+0000
Guatemala,1891-01-05T05:00:00+0000
France,1891-01-05T05:00:00+0000
Marshall Islands,1891-01-05T05:00:00+0000
Ireland,1891-01-05T05:00:00+0000
Spain,1891-01-06T05:00:00+0000
Russia,1891-01-06T05:00:00+0000
Ireland,1891-01-07T05:00:00+0000
Canada,1891-01-07T05:00:00+0000
Ireland,1891-01-07T05:00:00+0000
Nicaragua,1891-01-07T05:00:00+0000
Cuba,1891-01-07T05:00:00+0000
Cuba,1891-01-07T05:00:00+0000
Spain,1891-01-07T05:00:00+0000
Cuba,1891-01-07T05:00:00+0000
Ireland,1891-01-07T05:00:00+0000
Ireland,1891-01-08T05:00:00+0000
Germany,1891-01-08T05:00:00+0000
Guatemala,1891-01-08T05:00:00+0000
Ireland,1891-01-09T05:00:00+0000
Chile,1891-01-09T05:00:00+0000
Ireland,1891-01-09T05:00:00+0000
Canada,1891-01-10T05:00:00+0000
Russia,1891-01-10T05:00:00+0000
Ireland,1891-01-10T05:00:00+0000
Ireland,1891-01-10T05:00:00+0000
Mexico,1891-01-11T05:00:00+0000
Germany,1891-01-11T05:00:00+0000
Guatemala,1891-01-11T05:00:00+0000
India,1891-01-11T05:00:00+0000
Ireland,1891-01-11T05:00:00+0000
Ireland,1891-01-11T05:00:00+0000
Ireland,1891-01-11T05:00:00+0000
Germany,1891-01-11T05:00:00+0000
Spain,1891-01-11T05:00:00+0000
Germany,1891-01-11T05:00:00+0000
Spain,1891-01-11T05:00:00+0000
France,1891-01-11T05:00:00+0000
Russia,1891-01-12T05:00:00+0000
Ireland,1891-01-12T05:00:00+0000
Ireland,1891-01-12T05:00:00+0000
Italy,1891-01-12T05:00:00+0000
France,1891-01-12T05:00:00+0000
Germany,1891-01-12T05:00:00+0000
Russia,1891-01-12T05:00:00+0000
Ireland,1891-01-13T05:00:00+0000
Ireland,1891-01-13T05:00:00+0000
Guatemala,1891-01-13T05:00:00+0000
Chile,1891-01-14T05:00:00+0000
Russia,1891-01-15T05:00:00+0000
Canada,1891-01-16T05:00:00+0000
Germany,1891-01-16T05:00:00+0000
Chile,1891-01-16T05:00:00+0000
Russia,1891-01-16T05:00:00+0000
Brazil,1891-01-17T05:00:00+0000
Chile,1891-01-17T05:00:00+0000
Turkey,1891-01-17T05:00:00+0000
Guatemala,1891-01-17T05:00:00+0000
Russia,1891-01-17T05:00:00+0000
France,1891-01-18T05:00:00+0000
Egypt,1891-01-18T05:00:00+0000
France,1891-01-18T05:00:00+0000
Venezuela,1891-01-18T05:00:00+0000
India,1891-01-18T05:00:00+0000
Canada,1891-01-18T05:00:00+0000
Samoa,1891-01-18T05:00:00+0000
Chile,1891-01-18T05:00:00+0000
Japan,1891-01-18T05:00:00+0000
France,1891-01-18T05:00:00+0000
Brazil,1891-01-19T05:00:00+0000
Georgia,1891-01-19T05:00:00+0000
Egypt,1891-01-19T05:00:00+0000
Guatemala,1891-01-19T05:00:00+0000
Ireland,1891-01-19T05:00:00+0000
Ireland,1891-01-19T05:00:00+0000
Ireland,1891-01-20T05:00:00+0000
Chile,1891-01-20T05:00:00+0000
France,1891-01-20T05:00:00+0000
Brazil,1891-01-20T05:00:00+0000
Chile,1891-01-20T05:00:00+0000
Russia,1891-01-21T05:00:00+0000
Canada,1891-01-22T05:00:00+0000
Chile,1891-01-23T05:00:00+0000
Canada,1891-01-23T05:00:00+0000
Jamaica,1891-01-23T05:00:00+0000
Germany,1891-01-23T05:00:00+0000
Guatemala,1891-01-23T05:00:00+0000
Brazil,1891-01-23T05:00:00+0000
Germany,1891-01-23T05:00:00+0000
Ireland,1891-01-24T05:00:00+0000
Brazil,1891-01-24T05:00:00+0000
Spain,1891-01-24T05:00:00+0000
Germany,1891-01-25T05:00:00+0000
Germany,1891-01-25T05:00:00+0000
France,1891-01-25T05:00:00+0000
Ireland,1891-01-25T05:00:00+0000
Russia,1891-01-25T05:00:00+0000
Germany,1891-01-25T05:00:00+0000
Belgium,1891-01-25T05:00:00+0000
Canada,1891-01-25T05:00:00+0000
Canada,1891-01-26T05:00:00+0000
Ireland,1891-01-26T05:00:00+0000
Ireland,1891-01-26T05:00:00+0000
Guatemala,1891-01-26T05:00:00+0000
India,1891-01-26T05:00:00+0000
Japan,1891-01-26T05:00:00+0000
Chile,1891-01-26T05:00:00+0000
Jamaica,1891-01-26T05:00:00+0000
Guatemala,1891-01-27T05:00:00+0000
Mexico,1891-01-27T05:00:00+0000
Chile,1891-01-27T05:00:00+0000
Guatemala,1891-01-27T05:00:00+0000
Germany,1891-01-27T05:00:00+0000
Italy,1891-01-28T05:00:00+0000
Germany,1891-01-28T05:00:00+0000
Canada,1891-01-29T05:00:00+0000
Ireland,1891-01-29T05:00:00+0000
Canada,1891-01-29T05:00:00+0000
Canada,1891-01-30T05:00:00+0000
Belgium,1891-01-30T05:00:00+0000
Chile,1891-01-30T05:00:00+0000
Canada,1891-01-31T05:00:00+0000
Portugal,1891-02-01T05:00:00+0000
Italy,1891-02-01T05:00:00+0000
Turkey,1891-02-01T05:00:00+0000
Ireland,1891-02-01T05:00:00+0000
Guatemala,1891-02-01T05:00:00+0000
Russia,1891-02-01T05:00:00+0000
Germany,1891-02-01T05:00:00+0000
Germany,1891-02-01T05:00:00+0000
Germany,1891-02-01T05:00:00+0000
Chile,1891-02-01T05:00:00+0000
Chile,1891-02-01T05:00:00+0000
Spain,1891-02-02T05:00:00+0000
Portugal,1891-02-02T05:00:00+0000
Italy,1891-02-02T05:00:00+0000
Portugal,1891-02-02T05:00:00+0000
Brazil,1891-02-02T05:00:00+0000
France,1891-02-02T05:00:00+0000
Portugal,1891-02-03T05:00:00+0000
France,1891-02-03T05:00:00+0000
France,1891-02-03T05:00:00+0000
Ireland,1891-02-03T05:00:00+0000
Portugal,1891-02-04T05:00:00+0000
Chile,1891-02-04T05:00:00+0000
Chile,1891-02-04T05:00:00+0000
Georgia,1891-02-05T05:00:00+0000
Canada,1891-02-05T05:00:00+0000
Canada,1891-02-05T05:00:00+0000
Germany,1891-02-06T05:00:00+0000
Germany,1891-02-06T05:00:00+0000
Spain,1891-02-06T05:00:00+0000
Germany,1891-02-07T05:00:00+0000
Brazil,1891-02-07T05:00:00+0000
Italy,1891-02-07T05:00:00+0000
Russia,1891-02-07T05:00:00+0000
Germany,1891-02-07T05:00:00+0000
Canada,1891-02-07T05:00:00+0000
Spain,1891-02-07T05:00:00+0000
