country,date
Panama,1990-01-01T05:00:00+0000
Vietnam,1990-01-01T05:00:00+0000
India,1990-01-01T05:00:00+0000
Portugal,1990-01-01T05:00:00+0000
Morocco,1990-01-01T05:00:00+0000
Spain,1990-01-01T05:00:00+0000
France,1990-01-01T05:00:00+0000
Panama,1990-01-01T05:00:00+0000
Peru,1990-01-01T05:00:00+0000
Cambodia,1990-01-01T05:00:00+0000
Panama,1990-01-01T05:00:00+0000
Brazil,1990-01-01T05:00:00+0000
Poland,1990-01-01T05:00:00+0000
Japan,1990-01-01T05:00:00+0000
Nicaragua,1990-01-01T05:00:00+0000
Panama,1990-01-01T05:00:00+0000
Nicaragua,1990-01-01T05:00:00+0000
Panama,1990-01-01T05:00:00+0000
Bulgaria,1990-01-01T05:00:00+0000
Spain,1990-01-01T05:00:00+0000
Austria,1990-01-01T05:00:00+0000
Japan,1990-01-01T05:00:00+0000
South Africa,1990-01-01T05:00:00+0000
Panama,1990-01-01T05:00:00+0000
China,1990-01-01T05:00:00+0000
Nicaragua,1990-01-01T05:00:00+0000
Japan,1990-01-01T05:00:00+0000
Israel,1990-01-01T05:00:00+0000
Philippines,1990-01-01T05:00:00+0000
Japan,1990-01-01T05:00:00+0000
Mexico,1990-01-01T05:00:00+0000
Hong Kong,1990-01-01T05:00:00+0000
Panama,1990-01-01T05:00:00+0000
Hong Kong,1990-01-02T05:00:00+0000
China,1990-01-02T05:00:00+0000
China,1990-01-02T05:00:00+0000
Nicaragua,1990-01-02T05:00:00+0000
Panama,1990-01-02T05:00:00+0000
Poland,1990-01-02T05:00:00+0000
Lebanon,1990-01-02T05:00:00+0000
Morocco,1990-01-02T05:00:00+0000
Costa Rica,1990-01-02T05:00:00+0000
Jordan,1990-01-02T05:00:00+0000
Libya,1990-01-02T05:00:00+0000
Panama,1990-01-02T05:00:00+0000
Philippines,1990-01-02T05:00:00+0000
Panama,1990-01-02T05:00:00+0000
China,1990-01-02T05:00:00+0000
Cuba,1990-01-02T05:00:00+0000
Hungary,1990-01-02T05:00:00+0000
