country,date
Poland,1948-01-01T05:00:00+0000
Greece,1948-01-01T05:00:00+0000
Germany,1948-01-01T05:00:00+0000
Italy,1948-01-01T05:00:00+0000
Austria,1948-01-01T05:00:00+0000
Italy,1948-01-01T05:00:00+0000
France,1948-01-01T05:00:00+0000
Greece,1948-01-01T05:00:00+0000
France,1948-01-01T05:00:00+0000
France,1948-01-01T05:00:00+0000
Germany,1948-01-01T05:00:00+0000
Italy,1948-01-01T05:00:00+0000
Uruguay,1948-01-01T05:00:00+0000
Greece,1948-01-01T05:00:00+0000
China,1948-01-01T05:00:00+0000
France,1948-01-01T05:00:00+0000
France,1948-01-01T05:00:00+0000
France,1948-01-01T05:00:00+0000
France,1948-01-01T05:00:00+0000
China,1948-01-02T05:00:00+0000
Japan,1948-01-02T05:00:00+0000
Canada,1948-01-02T05:00:00+0000
Canada,1948-01-02T05:00:00+0000
Greece,1948-01-02T05:00:00+0000
Sweden,1948-01-02T05:00:00+0000
Austria,1948-01-02T05:00:00+0000
China,1948-01-02T05:00:00+0000
Paraguay,1948-01-02T05:00:00+0000
Germany,1948-01-02T05:00:00+0000
Austria,1948-01-02T05:00:00+0000
Italy,1948-01-02T05:00:00+0000
France,1948-01-02T05:00:00+0000
Ecuador,1948-01-02T05:00:00+0000
China,1948-01-02T05:00:00+0000
Japan,1948-01-02T05:00:00+0000
China,1948-01-02T05:00:00+0000
Australia,1948-01-02T05:00:00+0000
Canada,1948-01-02T05:00:00+0000
Italy,1948-01-02T05:00:00+0000
Italy,1948-01-02T05:00:00+0000
Italy,1948-01-02T05:00:00+0000
Canada,1948-01-02T05:00:00+0000
India,1948-01-02T05:00:00+0000
Spain,1948-01-02T05:00:00+0000
Germany,1948-01-02T05:00:00+0000
Germany,1948-01-02T05:00:00+0000
Germany,1948-01-02T05:00:00+0000
Colombia,1948-01-02T05:00:00+0000
Morocco,1948-01-02T05:00:00+0000
Ecuador,1948-01-02T05:00:00+0000
France,1948-01-02T05:00:00+0000
France,1948-01-02T05:00:00+0000
Bulgaria,1948-01-02T05:00:00+0000
France,1948-01-03T05:00:00+0000
France,1948-01-03T05:00:00+0000
China,1948-01-03T05:00:00+0000
Egypt,1948-01-03T05:00:00+0000
Finland,1948-01-03T05:00:00+0000
Germany,1948-01-03T05:00:00+0000
France,1948-01-03T05:00:00+0000
France,1948-01-03T05:00:00+0000
Canada,1948-01-03T05:00:00+0000
Canada,1948-01-03T05:00:00+0000
France,1948-01-03T05:00:00+0000
Cuba,1948-01-03T05:00:00+0000
Cuba,1948-01-03T05:00:00+0000
Italy,1948-01-03T05:00:00+0000
Italy,1948-01-03T05:00:00+0000
France,1948-01-03T05:00:00+0000
Denmark,1948-01-03T05:00:00+0000
China,1948-01-03T05:00:00+0000
Canada,1948-01-03T05:00:00+0000
Italy,1948-01-03T05:00:00+0000
China,1948-01-03T05:00:00+0000
France,1948-01-03T05:00:00+0000
China,1948-01-03T05:00:00+0000
Austria,1948-01-03T05:00:00+0000
China,1948-01-03T05:00:00+0000
Greece,1948-01-03T05:00:00+0000
Germany,1948-01-03T05:00:00+0000
Poland,1948-01-03T05:00:00+0000
Poland,1948-01-03T05:00:00+0000
Portugal,1948-01-03T05:00:00+0000
Portugal,1948-01-03T05:00:00+0000
France,1948-01-03T05:00:00+0000
France,1948-01-03T05:00:00+0000
France,1948-01-03T05:00:00+0000
China,1948-01-03T05:00:00+0000
Italy,1948-01-03T05:00:00+0000
France,1948-01-03T05:00:00+0000
France,1948-01-03T05:00:00+0000
India,1948-01-03T05:00:00+0000
Australia,1948-01-03T05:00:00+0000
Sweden,1948-01-04T05:00:00+0000
Greece,1948-01-04T05:00:00+0000
Germany,1948-01-04T05:00:00+0000
Greece,1948-01-04T05:00:00+0000
China,1948-01-04T05:00:00+0000
Japan,1948-01-04T05:00:00+0000
Canada,1948-01-04T05:00:00+0000
Canada,1948-01-04T05:00:00+0000
Poland,1948-01-04T05:00:00+0000
Germany,1948-01-04T05:00:00+0000
Greece,1948-01-04T05:00:00+0000
Japan,1948-01-04T05:00:00+0000
Brazil,1948-01-04T05:00:00+0000
Brazil,1948-01-04T05:00:00+0000
France,1948-01-04T05:00:00+0000
Canada,1948-01-04T05:00:00+0000
China,1948-01-04T05:00:00+0000
Morocco,1948-01-04T05:00:00+0000
France,1948-01-04T05:00:00+0000
France,1948-01-04T05:00:00+0000
France,1948-01-04T05:00:00+0000
France,1948-01-04T05:00:00+0000
France,1948-01-04T05:00:00+0000
Italy,1948-01-04T05:00:00+0000
France,1948-01-04T05:00:00+0000
Italy,1948-01-04T05:00:00+0000
Italy,1948-01-04T05:00:00+0000
Canada,1948-01-04T05:00:00+0000
Greece,1948-01-04T05:00:00+0000
Switzerland,1948-01-04T05:00:00+0000
China,1948-01-04T05:00:00+0000
India,1948-01-04T05:00:00+0000
Guatemala,1948-01-04T05:00:00+0000
Colombia,1948-01-04T05:00:00+0000
Colombia,1948-01-04T05:00:00+0000
China,1948-01-04T05:00:00+0000
Germany,1948-01-04T05:00:00+0000
