country,date
Germany,1912-01-01T05:00:00+0000
Paraguay,1912-01-01T05:00:00+0000
Chile,1912-01-01T05:00:00+0000
China,1912-01-01T05:00:00+0000
China,1912-01-01T05:00:00+0000
China,1912-01-01T05:00:00+0000
Germany,1912-01-02T05:00:00+0000
Ecuador,1912-01-02T05:00:00+0000
Honduras,1912-01-02T05:00:00+0000
Germany,1912-01-02T05:00:00+0000
France,1912-01-02T05:00:00+0000
China,1912-01-02T05:00:00+0000
China,1912-01-02T05:00:00+0000
Liberia,1912-01-02T05:00:00+0000
Mexico,1912-01-02T05:00:00+0000
Ecuador,1912-01-03T05:00:00+0000
Germany,1912-01-03T05:00:00+0000
China,1912-01-03T05:00:00+0000
China,1912-01-03T05:00:00+0000
China,1912-01-03T05:00:00+0000
China,1912-01-03T05:00:00+0000
China,1912-01-03T05:00:00+0000
Mexico,1912-01-03T05:00:00+0000
China,1912-01-03T05:00:00+0000
China,1912-01-03T05:00:00+0000
China,1912-01-03T05:00:00+0000
Russia,1912-01-03T05:00:00+0000
China,1912-01-03T05:00:00+0000
China,1912-01-03T05:00:00+0000
China,1912-01-03T05:00:00+0000
China,1912-01-04T05:00:00+0000
Turkey,1912-01-04T05:00:00+0000
Mexico,1912-01-04T05:00:00+0000
China,1912-01-04T05:00:00+0000
Ireland,1912-01-04T05:00:00+0000
Nicaragua,1912-01-05T05:00:00+0000
Cuba,1912-01-05T05:00:00+0000
France,1912-01-05T05:00:00+0000
China,1912-01-05T05:00:00+0000
Ireland,1912-01-05T05:00:00+0000
Portugal,1912-01-05T05:00:00+0000
China,1912-01-05T05:00:00+0000
Turkey,1912-01-05T05:00:00+0000
Russia,1912-01-05T05:00:00+0000
Ireland,1912-01-06T05:00:00+0000
Morocco,1912-01-06T05:00:00+0000
India,1912-01-06T05:00:00+0000
China,1912-01-06T05:00:00+0000
Mexico,1912-01-06T05:00:00+0000
Germany,1912-01-07T05:00:00+0000
Morocco,1912-01-07T05:00:00+0000
France,1912-01-08T05:00:00+0000
Portugal,1912-01-08T05:00:00+0000
Italy,1912-01-08T05:00:00+0000
Germany,1912-01-08T05:00:00+0000
Russia,1912-01-08T05:00:00+0000
Morocco,1912-01-08T05:00:00+0000
France,1912-01-08T05:00:00+0000
France,1912-01-08T05:00:00+0000
Portugal,1912-01-09T05:00:00+0000
Portugal,1912-01-09T05:00:00+0000
India,1912-01-09T05:00:00+0000
China,1912-01-09T05:00:00+0000
Germany,1912-01-09T05:00:00+0000
Nicaragua,1912-01-09T05:00:00+0000
Ethiopia,1912-01-09T05:00:00+0000
Russia,1912-01-10T05:00:00+0000
China,1912-01-10T05:00:00+0000
Germany,1912-01-10T05:00:00+0000
France,1912-01-10T05:00:00+0000
Morocco,1912-01-10T05:00:00+0000
China,1912-01-11T05:00:00+0000
France,1912-01-11T05:00:00+0000
France,1912-01-11T05:00:00+0000
France,1912-01-11T05:00:00+0000
France,1912-01-11T05:00:00+0000
Germany,1912-01-12T05:00:00+0000
France,1912-01-12T05:00:00+0000
China,1912-01-12T05:00:00+0000
Cuba,1912-01-12T05:00:00+0000
Brazil,1912-01-12T05:00:00+0000
Germany,1912-01-13T05:00:00+0000
Morocco,1912-01-13T05:00:00+0000
