country,date
Canada,1983-01-01T05:00:00+0000
Mexico,1983-01-01T05:00:00+0000
Poland,1983-01-01T05:00:00+0000
France,1983-01-01T05:00:00+0000
Singapore,1983-01-01T05:00:00+0000
Taiwan,1983-01-01T05:00:00+0000
Bulgaria,1983-01-01T05:00:00+0000
Japan,1983-01-01T05:00:00+0000
Uruguay,1983-01-01T05:00:00+0000
Cuba,1983-01-01T05:00:00+0000
India,1983-01-01T05:00:00+0000
Nicaragua,1983-01-01T05:00:00+0000
Honduras,1983-01-01T05:00:00+0000
Brazil,1983-01-01T05:00:00+0000
Mexico,1983-01-01T05:00:00+0000
Lebanon,1983-01-01T05:00:00+0000
Poland,1983-01-01T05:00:00+0000
Zambia,1983-01-02T05:00:00+0000
Spain,1983-01-02T05:00:00+0000
France,1983-01-02T05:00:00+0000
Uganda,1983-01-02T05:00:00+0000
Japan,1983-01-02T05:00:00+0000
Japan,1983-01-02T05:00:00+0000
Venezuela,1983-01-02T05:00:00+0000
India,1983-01-02T05:00:00+0000
Lebanon,1983-01-02T05:00:00+0000
Guam,1983-01-02T05:00:00+0000
Lebanon,1983-01-02T05:00:00+0000
Suriname,1983-01-02T05:00:00+0000
Netherlands,1983-01-02T05:00:00+0000
Greece,1983-01-02T05:00:00+0000
Portugal,1983-01-02T05:00:00+0000
Hong Kong,1983-01-02T05:00:00+0000
Sudan,1983-01-02T05:00:00+0000
Guadeloupe,1983-01-02T05:00:00+0000
Martinique,1983-01-02T05:00:00+0000
Poland,1983-01-02T05:00:00+0000
Canada,1983-01-02T05:00:00+0000
Poland,1983-01-02T05:00:00+0000
France,1983-01-02T05:00:00+0000
Iran,1983-01-02T05:00:00+0000
Poland,1983-01-02T05:00:00+0000
France,1983-01-02T05:00:00+0000
Denmark,1983-01-02T05:00:00+0000
Spain,1983-01-02T05:00:00+0000
Thailand,1983-01-02T05:00:00+0000
Chile,1983-01-02T05:00:00+0000
Canada,1983-01-02T05:00:00+0000
France,1983-01-02T05:00:00+0000
Lebanon,1983-01-02T05:00:00+0000
Japan,1983-01-02T05:00:00+0000
Norway,1983-01-02T05:00:00+0000
Haiti,1983-01-02T05:00:00+0000
Pakistan,1983-01-03T05:00:00+0000
Lebanon,1983-01-03T05:00:00+0000
Lebanon,1983-01-03T05:00:00+0000
France,1983-01-03T05:00:00+0000
Australia,1983-01-03T05:00:00+0000
France,1983-01-03T05:00:00+0000
Turkey,1983-01-03T05:00:00+0000
Switzerland,1983-01-03T05:00:00+0000
