country,date
Colombia,1996-01-01T05:00:00+0000
Syria,1996-01-01T05:00:00+0000
Israel,1996-01-01T05:00:00+0000
Germany,1996-01-01T05:00:00+0000
Bosnia and Herzegovina,1996-01-01T05:00:00+0000
Bosnia and Herzegovina,1996-01-01T05:00:00+0000
Italy,1996-01-01T05:00:00+0000
Bosnia and Herzegovina,1996-01-01T05:00:00+0000
India,1996-01-01T05:00:00+0000
Bosnia and Herzegovina,1996-01-01T05:00:00+0000
Brazil,1996-01-01T05:00:00+0000
Chile,1996-01-01T05:00:00+0000
Trinidad and Tobago,1996-01-01T05:00:00+0000
Brazil,1996-01-01T05:00:00+0000
United Kingdom,1996-01-01T05:00:00+0000
China,1996-01-01T05:00:00+0000
China,1996-01-01T05:00:00+0000
Egypt,1996-01-01T05:00:00+0000
Chile,1996-01-01T05:00:00+0000
Guinea-Bissau,1996-01-01T05:00:00+0000
United Kingdom,1996-01-01T05:00:00+0000
Poland,1996-01-01T05:00:00+0000
Liberia,1996-01-01T05:00:00+0000
Nigeria,1996-01-01T05:00:00+0000
Turkey,1996-01-01T05:00:00+0000
Japan,1996-01-02T05:00:00+0000
Mexico,1996-01-02T05:00:00+0000
Russia,1996-01-02T05:00:00+0000
Bosnia and Herzegovina,1996-01-02T05:00:00+0000
France,1996-01-02T05:00:00+0000
China,1996-01-02T05:00:00+0000
Japan,1996-01-02T05:00:00+0000
India,1996-01-02T05:00:00+0000
Pakistan,1996-01-02T05:00:00+0000
Mexico,1996-01-02T05:00:00+0000
Canada,1996-01-02T05:00:00+0000
Germany,1996-01-02T05:00:00+0000
Italy,1996-01-02T05:00:00+0000
Spain,1996-01-02T05:00:00+0000
France,1996-01-02T05:00:00+0000
Sweden,1996-01-02T05:00:00+0000
Russia,1996-01-02T05:00:00+0000
Japan,1996-01-02T05:00:00+0000
Japan,1996-01-02T05:00:00+0000
Liberia,1996-01-02T05:00:00+0000
France,1996-01-02T05:00:00+0000
Saudi Arabia,1996-01-02T05:00:00+0000
Sweden,1996-01-02T05:00:00+0000
Japan,1996-01-02T05:00:00+0000
Bosnia and Herzegovina,1996-01-02T05:00:00+0000
Bosnia and Herzegovina,1996-01-02T05:00:00+0000
Mexico,1996-01-03T05:00:00+0000
Bosnia and Herzegovina,1996-01-03T05:00:00+0000
Germany,1996-01-03T05:00:00+0000
Mexico,1996-01-03T05:00:00+0000
South Africa,1996-01-03T05:00:00+0000
Mexico,1996-01-03T05:00:00+0000
United Kingdom,1996-01-03T05:00:00+0000
France,1996-01-03T05:00:00+0000
Kuwait,1996-01-03T05:00:00+0000
China,1996-01-03T05:00:00+0000
France,1996-01-03T05:00:00+0000
Nigeria,1996-01-03T05:00:00+0000
Egypt,1996-01-03T05:00:00+0000
Ethiopia,1996-01-03T05:00:00+0000
Italy,1996-01-03T05:00:00+0000
Bosnia and Herzegovina,1996-01-03T05:00:00+0000
Greece,1996-01-03T05:00:00+0000
Lebanon,1996-01-03T05:00:00+0000
Sweden,1996-01-03T05:00:00+0000
Slovakia,1996-01-03T05:00:00+0000
Japan,1996-01-03T05:00:00+0000
France,1996-01-03T05:00:00+0000
United Kingdom,1996-01-03T05:00:00+0000
Myanmar,1996-01-03T05:00:00+0000
Israel,1996-01-03T05:00:00+0000
Liberia,1996-01-03T05:00:00+0000
Bosnia and Herzegovina,1996-01-03T05:00:00+0000
Rwanda,1996-01-04T05:00:00+0000
Chile,1996-01-04T05:00:00+0000
Malaysia,1996-01-04T05:00:00+0000
Vietnam,1996-01-04T05:00:00+0000
Bosnia and Herzegovina,1996-01-04T05:00:00+0000
India,1996-01-04T05:00:00+0000
Japan,1996-01-04T05:00:00+0000
Mexico,1996-01-04T05:00:00+0000
France,1996-01-04T05:00:00+0000
Poland,1996-01-04T05:00:00+0000
Colombia,1996-01-04T05:00:00+0000
India,1996-01-04T05:00:00+0000
Canada,1996-01-04T05:00:00+0000
Greece,1996-01-04T05:00:00+0000
Liberia,1996-01-04T05:00:00+0000
Croatia,1996-01-04T05:00:00+0000
Bosnia and Herzegovina,1996-01-04T05:00:00+0000
Mexico,1996-01-04T05:00:00+0000
Bosnia and Herzegovina,1996-01-04T05:00:00+0000
Bosnia and Herzegovina,1996-01-04T05:00:00+0000
Russia,1996-01-04T05:00:00+0000
Saudi Arabia,1996-01-04T05:00:00+0000
Nigeria,1996-01-04T05:00:00+0000
United Kingdom,1996-01-04T05:00:00+0000
Sri Lanka,1996-01-04T05:00:00+0000
Israel,1996-01-04T05:00:00+0000
South Africa,1996-01-04T05:00:00+0000
Guatemala,1996-01-04T05:00:00+0000
India,1996-01-04T05:00:00+0000
Mexico,1996-01-04T05:00:00+0000
Syria,1996-01-04T05:00:00+0000
Israel,1996-01-04T05:00:00+0000
China,1996-01-04T05:00:00+0000
Taiwan,1996-01-04T05:00:00+0000
Russia,1996-01-04T05:00:00+0000
Germany,1996-01-05T05:00:00+0000
Japan,1996-01-05T05:00:00+0000
Egypt,1996-01-05T05:00:00+0000
Serbia,1996-01-05T05:00:00+0000
Bosnia and Herzegovina,1996-01-05T05:00:00+0000
Croatia,1996-01-05T05:00:00+0000
Montenegro,1996-01-05T05:00:00+0000
Italy,1996-01-05T05:00:00+0000
Peru,1996-01-05T05:00:00+0000
Mexico,1996-01-05T05:00:00+0000
Egypt,1996-01-05T05:00:00+0000
Russia,1996-01-05T05:00:00+0000
Russia,1996-01-05T05:00:00+0000
Bosnia and Herzegovina,1996-01-05T05:00:00+0000
Ethiopia,1996-01-05T05:00:00+0000
Japan,1996-01-05T05:00:00+0000
Canada,1996-01-05T05:00:00+0000
China,1996-01-05T05:00:00+0000
Japan,1996-01-05T05:00:00+0000
Germany,1996-01-05T05:00:00+0000
Canada,1996-01-05T05:00:00+0000
Sweden,1996-01-05T05:00:00+0000
Taiwan,1996-01-05T05:00:00+0000
France,1996-01-05T05:00:00+0000
Poland,1996-01-05T05:00:00+0000
Israel,1996-01-05T05:00:00+0000
Germany,1996-01-05T05:00:00+0000
Burundi,1996-01-05T05:00:00+0000
Colombia,1996-01-05T05:00:00+0000
Bosnia and Herzegovina,1996-01-05T05:00:00+0000
Japan,1996-01-05T05:00:00+0000
China,1996-01-05T05:00:00+0000
Germany,1996-01-05T05:00:00+0000
United Kingdom,1996-01-05T05:00:00+0000
Saudi Arabia,1996-01-05T05:00:00+0000
China,1996-01-05T05:00:00+0000
Canada,1996-01-05T05:00:00+0000
China,1996-01-06T05:00:00+0000
