country,date
Nicaragua,1987-01-01T05:00:00+0000
Iran,1987-01-01T05:00:00+0000
Belgium,1987-01-01T05:00:00+0000
Japan,1987-01-01T05:00:00+0000
Georgia,1987-01-01T05:00:00+0000
Greece,1987-01-01T05:00:00+0000
Italy,1987-01-01T05:00:00+0000
Nicaragua,1987-01-01T05:00:00+0000
Iran,1987-01-01T05:00:00+0000
Nicaragua,1987-01-01T05:00:00+0000
Chile,1987-01-01T05:00:00+0000
Spain,1987-01-01T05:00:00+0000
Iran,1987-01-01T05:00:00+0000
Canada,1987-01-01T05:00:00+0000
Nicaragua,1987-01-01T05:00:00+0000
Iran,1987-01-01T05:00:00+0000
India,1987-01-01T05:00:00+0000
Iraq,1987-01-01T05:00:00+0000
Saudi Arabia,1987-01-01T05:00:00+0000
Saudi Arabia,1987-01-01T05:00:00+0000
Poland,1987-01-01T05:00:00+0000
Nicaragua,1987-01-01T05:00:00+0000
Honduras,1987-01-01T05:00:00+0000
Puerto Rico,1987-01-01T05:00:00+0000
Canada,1987-01-01T05:00:00+0000
Nicaragua,1987-01-01T05:00:00+0000
Iran,1987-01-01T05:00:00+0000
Singapore,1987-01-01T05:00:00+0000
Nicaragua,1987-01-01T05:00:00+0000
Iran,1987-01-01T05:00:00+0000
Chile,1987-01-01T05:00:00+0000
Iran,1987-01-01T05:00:00+0000
Brazil,1987-01-02T05:00:00+0000
Cuba,1987-01-02T05:00:00+0000
Haiti,1987-01-02T05:00:00+0000
Poland,1987-01-02T05:00:00+0000
Guatemala,1987-01-02T05:00:00+0000
Vatican,1987-01-02T05:00:00+0000
Saudi Arabia,1987-01-02T05:00:00+0000
Puerto Rico,1987-01-02T05:00:00+0000
Vietnam,1987-01-02T05:00:00+0000
Puerto Rico,1987-01-02T05:00:00+0000
Taiwan,1987-01-02T05:00:00+0000
Poland,1987-01-02T05:00:00+0000
Puerto Rico,1987-01-02T05:00:00+0000
Iraq,1987-01-02T05:00:00+0000
Iran,1987-01-02T05:00:00+0000
Kuwait,1987-01-02T05:00:00+0000
Saudi Arabia,1987-01-02T05:00:00+0000
Nicaragua,1987-01-02T05:00:00+0000
Iran,1987-01-02T05:00:00+0000
Spain,1987-01-02T05:00:00+0000
France,1987-01-02T05:00:00+0000
Iran,1987-01-02T05:00:00+0000
Italy,1987-01-02T05:00:00+0000
Puerto Rico,1987-01-02T05:00:00+0000
