country,date
China,1992-01-01T05:00:00+0000
France,1992-01-01T05:00:00+0000
Japan,1992-01-01T05:00:00+0000
Vietnam,1992-01-01T05:00:00+0000
Japan,1992-01-01T05:00:00+0000
Israel,1992-01-01T05:00:00+0000
Saudi Arabia,1992-01-01T05:00:00+0000
Japan,1992-01-01T05:00:00+0000
Hong Kong,1992-01-01T05:00:00+0000
Japan,1992-01-01T05:00:00+0000
Australia,1992-01-01T05:00:00+0000
Japan,1992-01-01T05:00:00+0000
El Salvador,1992-01-01T05:00:00+0000
Japan,1992-01-01T05:00:00+0000
Panama,1992-01-01T05:00:00+0000
Sudan,1992-01-01T05:00:00+0000
Iran,1992-01-01T05:00:00+0000
Japan,1992-01-01T05:00:00+0000
Uzbekistan,1992-01-02T05:00:00+0000
Cambodia,1992-01-02T05:00:00+0000
Romania,1992-01-02T05:00:00+0000
Italy,1992-01-02T05:00:00+0000
Iraq,1992-01-02T05:00:00+0000
Libya,1992-01-02T05:00:00+0000
Somalia,1992-01-02T05:00:00+0000
India,1992-01-02T05:00:00+0000
Bangladesh,1992-01-02T05:00:00+0000
Japan,1992-01-02T05:00:00+0000
Australia,1992-01-02T05:00:00+0000
India,1992-01-02T05:00:00+0000
Japan,1992-01-02T05:00:00+0000
Israel,1992-01-02T05:00:00+0000
Japan,1992-01-02T05:00:00+0000
Lebanon,1992-01-02T05:00:00+0000
El Salvador,1992-01-02T05:00:00+0000
Turkey,1992-01-03T05:00:00+0000
El Salvador,1992-01-03T05:00:00+0000
Canada,1992-01-03T05:00:00+0000
Lebanon,1992-01-03T05:00:00+0000
Sri Lanka,1992-01-03T05:00:00+0000
India,1992-01-03T05:00:00+0000
Bangladesh,1992-01-03T05:00:00+0000
Kuwait,1992-01-03T05:00:00+0000
Philippines,1992-01-03T05:00:00+0000
Canada,1992-01-03T05:00:00+0000
South Africa,1992-01-03T05:00:00+0000
Israel,1992-01-03T05:00:00+0000
El Salvador,1992-01-03T05:00:00+0000
Israel,1992-01-03T05:00:00+0000
Turkey,1992-01-03T05:00:00+0000
Hong Kong,1992-01-03T05:00:00+0000
China,1992-01-03T05:00:00+0000
Japan,1992-01-03T05:00:00+0000
Germany,1992-01-03T05:00:00+0000
India,1992-01-03T05:00:00+0000
China,1992-01-03T05:00:00+0000
Germany,1992-01-03T05:00:00+0000
Chad,1992-01-03T05:00:00+0000
Ukraine,1992-01-03T05:00:00+0000
Japan,1992-01-03T05:00:00+0000
Japan,1992-01-03T05:00:00+0000
Australia,1992-01-03T05:00:00+0000
Japan,1992-01-04T05:00:00+0000
Russia,1992-01-04T05:00:00+0000
Ukraine,1992-01-04T05:00:00+0000
Kazakhstan,1992-01-04T05:00:00+0000
Iraq,1992-01-04T05:00:00+0000
Israel,1992-01-04T05:00:00+0000
Serbia,1992-01-04T05:00:00+0000
Taiwan,1992-01-04T05:00:00+0000
Israel,1992-01-04T05:00:00+0000
Brazil,1992-01-04T05:00:00+0000
Israel,1992-01-04T05:00:00+0000
Canada,1992-01-04T05:00:00+0000
Chad,1992-01-04T05:00:00+0000
France,1992-01-04T05:00:00+0000
Cuba,1992-01-04T05:00:00+0000
Japan,1992-01-04T05:00:00+0000
France,1992-01-04T05:00:00+0000
Libya,1992-01-04T05:00:00+0000
Serbia,1992-01-04T05:00:00+0000
Japan,1992-01-04T05:00:00+0000
Puerto Rico,1992-01-04T05:00:00+0000
