country,date
Egypt,2013-01-01T02:13:35+0000
Israel,2013-01-01T02:13:35+0000
China,2013-01-01T02:43:51+0000
Chad,2013-01-01T02:58:39+0000
Iraq,2013-01-01T03:10:08+0000
Kuwait,2013-01-01T03:10:08+0000
Syria,2013-01-01T03:29:53+0000
Israel,2013-01-01T04:22:21+0000
Iraq,2013-01-01T04:26:36+0000
China,2013-01-01T06:37:06+0000
Taiwan,2013-01-01T06:37:06+0000
China,2013-01-01T07:04:37+0000
Turkey,2013-01-01T07:23:03+0000
India,2013-01-01T09:28:50+0000
Hong Kong,2013-01-01T13:05:52+0000
Pakistan,2013-01-01T16:13:19+0000
China,2013-01-01T17:10:14+0000
Thailand,2013-01-01T17:10:14+0000
Myanmar,2013-01-01T17:10:14+0000
China,2013-01-01T18:00:02+0000
China,2013-01-01T19:29:27+0000
Israel,2013-01-01T19:40:42+0000
Russia,2013-01-01T19:42:25+0000
Germany,2013-01-01T20:56:03+0000
Japan,2013-01-01T20:56:28+0000
Iceland,2013-01-01T22:11:45+0000
Iraq,2013-01-01T22:17:11+0000
Iran,2013-01-01T23:20:10+0000
Syria,2013-01-02T00:14:04+0000
South Africa,2013-01-02T00:25:17+0000
India,2013-01-02T00:30:59+0000
Egypt,2013-01-02T00:36:24+0000
Sudan,2013-01-02T00:38:39+0000
South Sudan,2013-01-02T00:38:39+0000
Israel,2013-01-02T00:59:09+0000
Malawi,2013-01-02T01:34:24+0000
Russia,2013-01-02T01:51:09+0000
Haiti,2013-01-02T01:57:03+0000
Latvia,2013-01-02T02:21:06+0000
Japan,2013-01-02T02:23:42+0000
Bolivia,2013-01-02T03:08:33+0000
China,2013-01-02T06:19:52+0000
Hong Kong,2013-01-02T06:19:52+0000
Canada,2013-01-02T10:31:05+0000
France,2013-01-02T11:00:27+0000
Philippines,2013-01-02T11:01:21+0000
India,2013-01-02T11:29:33+0000
Turkey,2013-01-02T13:56:53+0000
Israel,2013-01-02T15:35:15+0000
