country,date
Hungary,1931-01-01T05:00:00+0000
Germany,1931-01-01T05:00:00+0000
Egypt,1931-01-01T05:00:00+0000
China,1931-01-01T05:00:00+0000
China,1931-01-01T05:00:00+0000
China,1931-01-01T05:00:00+0000
China,1931-01-01T05:00:00+0000
China,1931-01-01T05:00:00+0000
China,1931-01-01T05:00:00+0000
China,1931-01-01T05:00:00+0000
Bermuda,1931-01-01T05:00:00+0000
China,1931-01-01T05:00:00+0000
Spain,1931-01-01T05:00:00+0000
India,1931-01-01T05:00:00+0000
India,1931-01-01T05:00:00+0000
India,1931-01-01T05:00:00+0000
France,1931-01-01T05:00:00+0000
Guatemala,1931-01-01T05:00:00+0000
Canada,1931-01-01T05:00:00+0000
Russia,1931-01-01T05:00:00+0000
Mexico,1931-01-01T05:00:00+0000
Japan,1931-01-01T05:00:00+0000
Brazil,1931-01-01T05:00:00+0000
Japan,1931-01-01T05:00:00+0000
Canada,1931-01-01T05:00:00+0000
Peru,1931-01-01T05:00:00+0000
Germany,1931-01-01T05:00:00+0000
Germany,1931-01-02T05:00:00+0000
Germany,1931-01-02T05:00:00+0000
India,1931-01-02T05:00:00+0000
Spain,1931-01-02T05:00:00+0000
Australia,1931-01-02T05:00:00+0000
Russia,1931-01-02T05:00:00+0000
Nicaragua,1931-01-02T05:00:00+0000
Germany,1931-01-02T05:00:00+0000
Germany,1931-01-02T05:00:00+0000
Cuba,1931-01-02T05:00:00+0000
Hungary,1931-01-02T05:00:00+0000
France,1931-01-02T05:00:00+0000
France,1931-01-02T05:00:00+0000
Guatemala,1931-01-02T05:00:00+0000
Italy,1931-01-02T05:00:00+0000
Italy,1931-01-02T05:00:00+0000
Italy,1931-01-02T05:00:00+0000
Canada,1931-01-02T05:00:00+0000
China,1931-01-02T05:00:00+0000
Austria,1931-01-02T05:00:00+0000
Egypt,1931-01-02T05:00:00+0000
India,1931-01-02T05:00:00+0000
India,1931-01-02T05:00:00+0000
Bolivia,1931-01-02T05:00:00+0000
Turkey,1931-01-02T05:00:00+0000
India,1931-01-02T05:00:00+0000
Vatican City,1931-01-02T05:00:00+0000
Germany,1931-01-02T05:00:00+0000
Italy,1931-01-02T05:00:00+0000
Russia,1931-01-02T05:00:00+0000
Mexico,1931-01-03T05:00:00+0000
Cuba,1931-01-03T05:00:00+0000
Nicaragua,1931-01-03T05:00:00+0000
Nicaragua,1931-01-03T05:00:00+0000
Nicaragua,1931-01-03T05:00:00+0000
Panama,1931-01-03T05:00:00+0000
Belgium,1931-01-03T05:00:00+0000
Russia,1931-01-03T05:00:00+0000
China,1931-01-03T05:00:00+0000
China,1931-01-03T05:00:00+0000
Peru,1931-01-03T05:00:00+0000
Cuba,1931-01-03T05:00:00+0000
Vatican City,1931-01-03T05:00:00+0000
Turkey,1931-01-03T05:00:00+0000
Italy,1931-01-03T05:00:00+0000
Germany,1931-01-03T05:00:00+0000
Germany,1931-01-03T05:00:00+0000
Mexico,1931-01-03T05:00:00+0000
Brazil,1931-01-03T05:00:00+0000
Costa Rica,1931-01-03T05:00:00+0000
India,1931-01-03T05:00:00+0000
Panama,1931-01-03T05:00:00+0000
Panama,1931-01-03T05:00:00+0000
Cuba,1931-01-03T05:00:00+0000
France,1931-01-03T05:00:00+0000
Germany,1931-01-03T05:00:00+0000
Panama,1931-01-03T05:00:00+0000
Austria,1931-01-03T05:00:00+0000
Panama,1931-01-03T05:00:00+0000
Canada,1931-01-03T05:00:00+0000
Russia,1931-01-03T05:00:00+0000
Nicaragua,1931-01-04T05:00:00+0000
Russia,1931-01-04T05:00:00+0000
Cuba,1931-01-04T05:00:00+0000
Germany,1931-01-04T05:00:00+0000
Germany,1931-01-04T05:00:00+0000
Russia,1931-01-04T05:00:00+0000
Germany,1931-01-04T05:00:00+0000
Germany,1931-01-04T05:00:00+0000
Germany,1931-01-04T05:00:00+0000
Poland,1931-01-04T05:00:00+0000
Germany,1931-01-04T05:00:00+0000
Germany,1931-01-04T05:00:00+0000
India,1931-01-04T05:00:00+0000
India,1931-01-04T05:00:00+0000
Austria,1931-01-04T05:00:00+0000
Russia,1931-01-04T05:00:00+0000
Turkey,1931-01-04T05:00:00+0000
Japan,1931-01-04T05:00:00+0000
Venezuela,1931-01-04T05:00:00+0000
