country,date
Spain,2012-01-01T11:00:39+0000
China,2012-01-01T15:01:36+0000
Kenya,2012-01-01T15:01:36+0000
Thailand,2012-01-01T15:01:36+0000
Philippines,2012-01-01T16:37:10+0000
China,2012-01-01T18:13:31+0000
Israel,2012-01-01T19:22:23+0000
Uganda,2012-01-01T23:21:47+0000
Venezuela,2012-01-01T23:44:05+0000
China,2012-01-02T02:05:27+0000
Iraq,2012-01-02T02:06:00+0000
Russia,2012-01-02T02:27:20+0000
Syria,2012-01-02T02:38:10+0000
Turkey,2012-01-02T02:38:10+0000
Israel,2012-01-02T02:43:58+0000
India,2012-01-02T03:03:18+0000
Egypt,2012-01-02T04:45:23+0000
India,2012-01-02T05:08:08+0000
India,2012-01-02T09:57:30+0000
Tajikistan,2012-01-02T10:00:29+0000
Iran,2012-01-02T11:19:18+0000
India,2012-01-02T11:59:39+0000
Russia,2012-01-02T16:55:34+0000
Liberia,2012-01-02T18:50:33+0000
Rwanda,2012-01-02T18:50:33+0000
Hungary,2012-01-02T19:35:29+0000
Iraq,2012-01-02T19:39:16+0000
France,2012-01-02T19:55:18+0000
Turkey,2012-01-02T21:14:13+0000
Israel,2012-01-02T21:14:13+0000
Syria,2012-01-02T21:14:13+0000
Mexico,2012-01-02T22:03:52+0000
Egypt,2012-01-02T22:48:46+0000
Pakistan,2012-01-02T23:06:08+0000
Germany,2012-01-03T00:32:31+0000
France,2012-01-03T00:32:31+0000
Nigeria,2012-01-03T00:49:23+0000
Canada,2012-01-03T00:51:15+0000
Chile,2012-01-03T00:56:07+0000
Greece,2012-01-03T01:06:17+0000
Germany,2012-01-03T01:21:15+0000
Venezuela,2012-01-03T01:39:13+0000
Iran,2012-01-03T01:53:04+0000
Syria,2012-01-03T02:22:27+0000
Sudan,2012-01-03T02:22:27+0000
Libya,2012-01-03T02:33:03+0000
Israel,2012-01-03T02:52:35+0000
Gibraltar,2012-01-03T03:01:51+0000
Morocco,2012-01-03T03:01:51+0000
Spain,2012-01-03T03:01:51+0000
China,2012-01-03T03:07:38+0000
France,2012-01-03T06:38:17+0000
Egypt,2012-01-03T10:09:19+0000
China,2012-01-03T11:39:15+0000
China,2012-01-03T12:32:15+0000
Russia,2012-01-03T12:41:28+0000
Egypt,2012-01-03T13:03:24+0000
Costa Rica,2012-01-03T13:03:48+0000
Iran,2012-01-03T13:10:22+0000
China,2012-01-03T13:11:52+0000
India,2012-01-03T14:15:33+0000
Qatar,2012-01-03T14:38:08+0000
China,2012-01-03T16:56:14+0000
Germany,2012-01-03T17:23:48+0000
Russia,2012-01-03T17:36:34+0000
Moldova,2012-01-03T17:36:34+0000
Netherlands,2012-01-03T17:56:00+0000
Sweden,2012-01-03T18:44:35+0000
Mexico,2012-01-03T19:05:50+0000
India,2012-01-03T19:46:14+0000
Peru,2012-01-03T19:49:35+0000
