country,date
Saudi Arabia,2019-01-01T00:45:40+0000
Turkey,2019-01-01T00:45:40+0000
France,2019-01-01T01:04:01+0000
China,2019-01-01T07:33:48+0000
China,2019-01-01T08:24:14+0000
Brazil,2019-01-01T10:00:11+0000
Russia,2019-01-01T15:48:39+0000
Qatar,2019-01-01T16:54:58+0000
Germany,2019-01-01T17:57:51+0000
China,2019-01-01T18:06:43+0000
China,2019-01-01T18:37:45+0000
Saudi Arabia,2019-01-01T21:21:40+0000
Australia,2019-01-01T22:54:20+0000
Mexico,2019-01-01T23:51:32+0000
Brazil,2019-01-02T00:08:35+0000
China,2019-01-02T04:37:07+0000
Taiwan,2019-01-02T04:37:07+0000
China,2019-01-02T10:04:00+0000
China,2019-01-02T11:00:03+0000
Denmark,2019-01-02T11:31:13+0000
China,2019-01-02T12:13:39+0000
Taiwan,2019-01-02T12:13:39+0000
India,2019-01-02T12:37:37+0000
South Africa,2019-01-02T14:30:14+0000
South Africa,2019-01-02T14:31:19+0000
China,2019-01-02T14:52:24+0000
Mexico,2019-01-02T17:40:46+0000
Germany,2019-01-02T18:22:12+0000
China,2019-01-02T20:00:03+0000
Syria,2019-01-02T20:08:13+0000
Italy,2019-01-02T20:39:58+0000
Turkey,2019-01-02T20:51:31+0000
India,2019-01-02T20:52:40+0000
China,2019-01-02T21:54:14+0000
China,2019-01-02T22:03:34+0000
Sweden,2019-01-02T22:17:38+0000
Brazil,2019-01-02T22:35:44+0000
Yemen,2019-01-02T22:59:05+0000
Saudi Arabia,2019-01-02T22:59:05+0000
Sudan,2019-01-02T22:59:05+0000
France,2019-01-03T00:15:02+0000
Greece,2019-01-03T00:36:43+0000
China,2019-01-03T00:37:52+0000
Russia,2019-01-03T01:57:55+0000
China,2019-01-03T04:51:22+0000
Australia,2019-01-03T06:26:42+0000
Pakistan,2019-01-03T08:40:08+0000
China,2019-01-03T09:22:04+0000
Paraguay,2019-01-03T10:00:09+0000
Brazil,2019-01-03T10:00:09+0000
Benin,2019-01-03T10:00:10+0000
Burkina Faso,2019-01-03T10:00:10+0000
Nigeria,2019-01-03T10:00:10+0000
Senegal,2019-01-03T10:00:10+0000
France,2019-01-03T10:00:10+0000
Italy,2019-01-03T11:34:16+0000
Philippines,2019-01-03T11:54:03+0000
Myanmar,2019-01-03T12:00:03+0000
Saudi Arabia,2019-01-03T14:31:02+0000
Turkey,2019-01-03T14:31:02+0000
China,2019-01-03T14:41:23+0000
Russia,2019-01-03T15:09:26+0000
Germany,2019-01-03T15:19:46+0000
Ethiopia,2019-01-03T16:00:03+0000
Germany,2019-01-03T16:20:49+0000
France,2019-01-03T16:30:54+0000
China,2019-01-03T17:01:18+0000
Iran,2019-01-03T17:05:49+0000
Hungary,2019-01-03T19:20:38+0000
China,2019-01-03T20:39:10+0000
Australia,2019-01-03T21:48:17+0000
South Africa,2019-01-03T21:48:17+0000
Qatar,2019-01-03T22:04:58+0000
United Arab Emirates,2019-01-03T22:04:58+0000
Saudi Arabia,2019-01-03T22:04:58+0000
Mexico,2019-01-03T22:05:22+0000
India,2019-01-03T23:26:00+0000
Mexico,2019-01-04T01:01:39+0000
Iran,2019-01-04T01:10:18+0000
Mexico,2019-01-04T01:19:45+0000
China,2019-01-04T02:46:32+0000
Canada,2019-01-04T02:46:32+0000
Hong Kong,2019-01-04T10:10:14+0000
Philippines,2019-01-04T10:36:25+0000
China,2019-01-04T10:55:38+0000
Japan,2019-01-04T10:55:54+0000
France,2019-01-04T10:55:54+0000
Finland,2019-01-04T11:00:03+0000
China,2019-01-04T12:28:50+0000
Germany,2019-01-04T12:30:03+0000
China,2019-01-04T13:54:26+0000
Iran,2019-01-04T13:54:26+0000
Russia,2019-01-04T13:54:26+0000
China,2019-01-04T13:54:28+0000
Israel,2019-01-04T16:45:22+0000
Russia,2019-01-04T16:57:50+0000
Canada,2019-01-04T16:57:50+0000
Ireland,2019-01-04T16:57:50+0000
Poland,2019-01-04T17:53:47+0000
Netherlands,2019-01-04T18:11:34+0000
Germany,2019-01-04T18:11:34+0000
China,2019-01-04T18:32:05+0000
China,2019-01-04T20:56:21+0000
China,2019-01-04T21:45:03+0000
Venezuela,2019-01-04T22:03:39+0000
Australia,2019-01-04T22:15:39+0000
Canada,2019-01-04T22:43:44+0000
Egypt,2019-01-04T22:57:16+0000
Israel,2019-01-04T22:57:16+0000
Italy,2019-01-04T23:03:19+0000
Saudi Arabia,2019-01-04T23:23:26+0000
France,2019-01-04T23:47:43+0000
Switzerland,2019-01-04T23:47:43+0000
Mexico,2019-01-05T00:27:05+0000
Peru,2019-01-05T00:43:43+0000
Mexico,2019-01-05T01:26:56+0000
Mexico,2019-01-05T01:31:01+0000
Israel,2019-01-05T01:59:16+0000
Israel,2019-01-05T09:00:09+0000
Mexico,2019-01-05T10:00:01+0000
Pakistan,2019-01-05T10:00:08+0000
India,2019-01-05T10:00:08+0000
Taiwan,2019-01-05T10:06:34+0000
China,2019-01-05T10:06:34+0000
Russia,2019-01-05T15:19:32+0000
Honduras,2019-01-05T15:24:49+0000
Mexico,2019-01-05T15:24:49+0000
Russia,2019-01-05T15:50:11+0000
Hungary,2019-01-05T16:31:34+0000
Japan,2019-01-05T18:13:22+0000
China,2019-01-05T19:30:01+0000
Mexico,2019-01-05T19:30:03+0000
Cuba,2019-01-05T19:30:06+0000
France,2019-01-05T19:49:04+0000
France,2019-01-05T19:56:43+0000
Belgium,2019-01-05T21:23:08+0000
Ireland,2019-01-05T23:08:52+0000
China,2019-01-06T10:00:10+0000
Mexico,2019-01-06T10:00:10+0000
Niger,2019-01-06T10:00:10+0000
Senegal,2019-01-06T10:00:10+0000
Ghana,2019-01-06T10:00:10+0000
Niger,2019-01-06T10:10:45+0000
Ukraine,2019-01-06T15:54:21+0000
Russia,2019-01-06T15:54:21+0000
Syria,2019-01-06T18:11:22+0000
Yemen,2019-01-06T19:21:45+0000
Syria,2019-01-06T19:49:53+0000
Turkey,2019-01-06T19:49:53+0000
Israel,2019-01-06T19:49:53+0000
China,2019-01-06T21:39:48+0000
Saudi Arabia,2019-01-06T22:12:39+0000
Thailand,2019-01-06T22:12:39+0000
Kuwait,2019-01-06T22:12:39+0000
Saudi Arabia,2019-01-06T22:22:53+0000
Germany,2019-01-07T00:00:03+0000
China,2019-01-07T01:57:03+0000
Mexico,2019-01-07T02:13:32+0000
Saudi Arabia,2019-01-07T06:25:40+0000
Australia,2019-01-07T06:25:40+0000
Kuwait,2019-01-07T06:25:40+0000
Gabon,2019-01-07T07:56:40+0000
Israel,2019-01-07T09:44:17+0000
Malaysia,2019-01-07T10:00:12+0000
Senegal,2019-01-07T10:15:00+0000
Syria,2019-01-07T11:00:03+0000
Nigeria,2019-01-07T11:05:00+0000
