country,date
Cuba,1943-01-01T05:00:00+0000
Cuba,1943-01-01T05:00:00+0000
Germany,1943-01-01T05:00:00+0000
Austria,1943-01-01T05:00:00+0000
China,1943-01-01T05:00:00+0000
Brazil,1943-01-01T05:00:00+0000
Georgia,1943-01-01T05:00:00+0000
Brazil,1943-01-01T05:00:00+0000
Japan,1943-01-01T05:00:00+0000
Germany,1943-01-01T05:00:00+0000
Germany,1943-01-01T05:00:00+0000
Mexico,1943-01-01T05:00:00+0000
Paraguay,1943-01-01T05:00:00+0000
Germany,1943-01-01T05:00:00+0000
Chile,1943-01-01T05:00:00+0000
Germany,1943-01-01T05:00:00+0000
Norway,1943-01-01T05:00:00+0000
Poland,1943-01-01T05:00:00+0000
Germany,1943-01-02T05:00:00+0000
Canada,1943-01-02T05:00:00+0000
Brazil,1943-01-02T05:00:00+0000
Poland,1943-01-02T05:00:00+0000
France,1943-01-02T05:00:00+0000
Germany,1943-01-02T05:00:00+0000
Germany,1943-01-02T05:00:00+0000
Germany,1943-01-02T05:00:00+0000
China,1943-01-02T05:00:00+0000
India,1943-01-02T05:00:00+0000
Germany,1943-01-02T05:00:00+0000
Canada,1943-01-02T05:00:00+0000
France,1943-01-03T05:00:00+0000
Belgium,1943-01-03T05:00:00+0000
Haiti,1943-01-03T05:00:00+0000
Colombia,1943-01-03T05:00:00+0000
Sweden,1943-01-03T05:00:00+0000
Canada,1943-01-03T05:00:00+0000
Canada,1943-01-03T05:00:00+0000
Ireland,1943-01-03T05:00:00+0000
Netherlands,1943-01-03T05:00:00+0000
Italy,1943-01-03T05:00:00+0000
Australia,1943-01-03T05:00:00+0000
Australia,1943-01-03T05:00:00+0000
Australia,1943-01-03T05:00:00+0000
Poland,1943-01-03T05:00:00+0000
Germany,1943-01-03T05:00:00+0000
Germany,1943-01-03T05:00:00+0000
Mexico,1943-01-03T05:00:00+0000
Brazil,1943-01-03T05:00:00+0000
France,1943-01-03T05:00:00+0000
France,1943-01-03T05:00:00+0000
France,1943-01-03T05:00:00+0000
France,1943-01-03T05:00:00+0000
Poland,1943-01-03T05:00:00+0000
Canada,1943-01-03T05:00:00+0000
