country,date
Iran,1981-01-01T05:00:00+0000
France,1981-01-01T05:00:00+0000
Kenya,1981-01-01T05:00:00+0000
Iran,1981-01-01T05:00:00+0000
Spain,1981-01-01T05:00:00+0000
Lebanon,1981-01-01T05:00:00+0000
Japan,1981-01-01T05:00:00+0000
Nigeria,1981-01-01T05:00:00+0000
Italy,1981-01-01T05:00:00+0000
Japan,1981-01-01T05:00:00+0000
Syria,1981-01-01T05:00:00+0000
Greece,1981-01-02T05:00:00+0000
Venezuela,1981-01-02T05:00:00+0000
Austria,1981-01-02T05:00:00+0000
Japan,1981-01-02T05:00:00+0000
Poland,1981-01-02T05:00:00+0000
Mexico,1981-01-02T05:00:00+0000
Puerto Rico,1981-01-02T05:00:00+0000
Italy,1981-01-02T05:00:00+0000
Poland,1981-01-02T05:00:00+0000
Mozambique,1981-01-02T05:00:00+0000
Iran,1981-01-02T05:00:00+0000
Poland,1981-01-02T05:00:00+0000
Iran,1981-01-02T05:00:00+0000
Japan,1981-01-02T05:00:00+0000
Poland,1981-01-02T05:00:00+0000
Australia,1981-01-02T05:00:00+0000
Uruguay,1981-01-02T05:00:00+0000
Turkey,1981-01-02T05:00:00+0000
Cuba,1981-01-03T05:00:00+0000
Iran,1981-01-03T05:00:00+0000
Iran,1981-01-03T05:00:00+0000
Iran,1981-01-03T05:00:00+0000
Iraq,1981-01-03T05:00:00+0000
Iran,1981-01-03T05:00:00+0000
France,1981-01-03T05:00:00+0000
Japan,1981-01-03T05:00:00+0000
Turkey,1981-01-03T05:00:00+0000
Italy,1981-01-03T05:00:00+0000
Poland,1981-01-03T05:00:00+0000
France,1981-01-03T05:00:00+0000
Greece,1981-01-03T05:00:00+0000
Portugal,1981-01-03T05:00:00+0000
Georgia,1981-01-03T05:00:00+0000
Taiwan,1981-01-03T05:00:00+0000
France,1981-01-04T05:00:00+0000
Brazil,1981-01-04T05:00:00+0000
Iran,1981-01-04T05:00:00+0000
Iran,1981-01-04T05:00:00+0000
Poland,1981-01-04T05:00:00+0000
Cyprus,1981-01-04T05:00:00+0000
France,1981-01-04T05:00:00+0000
Cuba,1981-01-04T05:00:00+0000
Mexico,1981-01-04T05:00:00+0000
Mexico,1981-01-04T05:00:00+0000
Syria,1981-01-04T05:00:00+0000
Colombia,1981-01-04T05:00:00+0000
Italy,1981-01-04T05:00:00+0000
Iran,1981-01-04T05:00:00+0000
India,1981-01-04T05:00:00+0000
Japan,1981-01-04T05:00:00+0000
Austria,1981-01-04T05:00:00+0000
Spain,1981-01-04T05:00:00+0000
Greece,1981-01-04T05:00:00+0000
Mexico,1981-01-04T05:00:00+0000
Italy,1981-01-04T05:00:00+0000
Thailand,1981-01-04T05:00:00+0000
Vietnam,1981-01-04T05:00:00+0000
Turkey,1981-01-04T05:00:00+0000
Switzerland,1981-01-04T05:00:00+0000
France,1981-01-04T05:00:00+0000
Iran,1981-01-04T05:00:00+0000
Iran,1981-01-05T05:00:00+0000
Iraq,1981-01-05T05:00:00+0000
Iran,1981-01-05T05:00:00+0000
Sweden,1981-01-05T05:00:00+0000
Mexico,1981-01-05T05:00:00+0000
Mexico,1981-01-05T05:00:00+0000
Canada,1981-01-05T05:00:00+0000
Japan,1981-01-05T05:00:00+0000
Switzerland,1981-01-05T05:00:00+0000
Guadeloupe,1981-01-05T05:00:00+0000
France,1981-01-05T05:00:00+0000
Australia,1981-01-05T05:00:00+0000
Vietnam,1981-01-05T05:00:00+0000
Italy,1981-01-05T05:00:00+0000
Iran,1981-01-05T05:00:00+0000
Kenya,1981-01-05T05:00:00+0000
Mexico,1981-01-05T05:00:00+0000
Italy,1981-01-05T05:00:00+0000
Canada,1981-01-05T05:00:00+0000
Canada,1981-01-05T05:00:00+0000
Italy,1981-01-05T05:00:00+0000
Iran,1981-01-05T05:00:00+0000
Japan,1981-01-05T05:00:00+0000
Hong Kong,1981-01-05T05:00:00+0000
Canada,1981-01-05T05:00:00+0000
Switzerland,1981-01-05T05:00:00+0000
Cambodia,1981-01-05T05:00:00+0000
Thailand,1981-01-05T05:00:00+0000
Vietnam,1981-01-05T05:00:00+0000
Taiwan,1981-01-05T05:00:00+0000
Switzerland,1981-01-05T05:00:00+0000
Turkey,1981-01-05T05:00:00+0000
Turkey,1981-01-05T05:00:00+0000
Taiwan,1981-01-06T05:00:00+0000
Iran,1981-01-06T05:00:00+0000
Guadeloupe,1981-01-06T05:00:00+0000
France,1981-01-06T05:00:00+0000
Mexico,1981-01-06T05:00:00+0000
Iran,1981-01-06T05:00:00+0000
Libya,1981-01-06T05:00:00+0000
Poland,1981-01-06T05:00:00+0000
Greece,1981-01-06T05:00:00+0000
India,1981-01-06T05:00:00+0000
Canada,1981-01-06T05:00:00+0000
India,1981-01-06T05:00:00+0000
Iran,1981-01-06T05:00:00+0000
Mexico,1981-01-06T05:00:00+0000
Poland,1981-01-06T05:00:00+0000
Japan,1981-01-06T05:00:00+0000
Turkey,1981-01-06T05:00:00+0000
Mexico,1981-01-06T05:00:00+0000
Peru,1981-01-06T05:00:00+0000
Iraq,1981-01-06T05:00:00+0000
Iran,1981-01-06T05:00:00+0000
Spain,1981-01-06T05:00:00+0000
Turkey,1981-01-06T05:00:00+0000
Canada,1981-01-06T05:00:00+0000
Poland,1981-01-06T05:00:00+0000
Saudi Arabia,1981-01-06T05:00:00+0000
Portugal,1981-01-06T05:00:00+0000
Switzerland,1981-01-06T05:00:00+0000
Poland,1981-01-06T05:00:00+0000
Kenya,1981-01-06T05:00:00+0000
Uganda,1981-01-06T05:00:00+0000
Canada,1981-01-06T05:00:00+0000
Italy,1981-01-06T05:00:00+0000
Hungary,1981-01-06T05:00:00+0000
Austria,1981-01-07T05:00:00+0000
Iran,1981-01-07T05:00:00+0000
Iran,1981-01-07T05:00:00+0000
Japan,1981-01-07T05:00:00+0000
Canada,1981-01-07T05:00:00+0000
Italy,1981-01-07T05:00:00+0000
Japan,1981-01-07T05:00:00+0000
Belgium,1981-01-07T05:00:00+0000
Taiwan,1981-01-07T05:00:00+0000
Poland,1981-01-07T05:00:00+0000
Iran,1981-01-07T05:00:00+0000
France,1981-01-07T05:00:00+0000
Poland,1981-01-07T05:00:00+0000
Canada,1981-01-07T05:00:00+0000
Iraq,1981-01-07T05:00:00+0000
