country,date
Syria,2020-01-01T03:48:11+0000
Russia,2020-01-01T03:48:11+0000
Hong Kong,2020-01-01T04:36:41+0000
China,2020-01-01T04:36:41+0000
Iran,2020-01-01T04:54:40+0000
Iraq,2020-01-01T04:54:40+0000
United Arab Emirates,2020-01-01T05:02:38+0000
India,2020-01-01T05:02:38+0000
Israel,2020-01-01T05:02:38+0000
Japan,2020-01-01T05:02:38+0000
China,2020-01-01T05:02:38+0000
Russia,2020-01-01T05:02:38+0000
Iran,2020-01-01T08:00:12+0000
Iraq,2020-01-01T08:00:12+0000
Australia,2020-01-01T09:17:49+0000
Iraq,2020-01-01T09:25:54+0000
Iran,2020-01-01T09:25:54+0000
China,2020-01-01T10:12:44+0000
Canada,2020-01-01T13:12:46+0000
Mexico,2020-01-01T13:50:02+0000
Israel,2020-01-01T14:08:31+0000
Spain,2020-01-01T14:30:20+0000
Spain,2020-01-01T14:31:23+0000
Portugal,2020-01-01T14:31:23+0000
Vatican City,2020-01-01T14:42:43+0000
Iran,2020-01-01T18:20:24+0000
Bangladesh,2020-01-01T18:54:15+0000
Bulgaria,2020-01-01T19:13:09+0000
Romania,2020-01-01T19:13:09+0000
Iran,2020-01-01T20:16:37+0000
Iraq,2020-01-01T20:16:37+0000
Ukraine,2020-01-01T23:10:00+0000
Iraq,2020-01-01T23:10:00+0000
China,2020-01-02T00:00:08+0000
Russia,2020-01-02T00:00:08+0000
India,2020-01-02T04:28:23+0000
Bangladesh,2020-01-02T04:28:23+0000
Austria,2020-01-02T05:01:07+0000
Taiwan,2020-01-02T07:29:48+0000
China,2020-01-02T07:29:48+0000
Indonesia,2020-01-02T08:01:46+0000
Russia,2020-01-02T10:00:14+0000
France,2020-01-02T10:56:34+0000
Japan,2020-01-02T10:56:34+0000
Lebanon,2020-01-02T10:56:34+0000
Turkey,2020-01-02T10:56:34+0000
Turkey,2020-01-02T11:03:40+0000
Libya,2020-01-02T11:03:40+0000
Israel,2020-01-02T12:00:04+0000
Australia,2020-01-02T14:31:08+0000
Israel,2020-01-02T16:07:16+0000
India,2020-01-02T17:38:16+0000
Japan,2020-01-02T19:45:46+0000
Lebanon,2020-01-02T19:45:46+0000
India,2020-01-02T20:51:23+0000
Egypt,2020-01-02T22:33:01+0000
Australia,2020-01-02T23:45:07+0000
Australia,2020-01-03T00:19:26+0000
Iran,2020-01-03T01:02:54+0000
Iraq,2020-01-03T01:02:54+0000
Iran,2020-01-03T04:52:03+0000
Iraq,2020-01-03T04:52:03+0000
Iran,2020-01-03T04:57:27+0000
Iran,2020-01-03T05:03:01+0000
Iraq,2020-01-03T05:03:01+0000
Australia,2020-01-03T06:30:07+0000
Iran,2020-01-03T07:29:33+0000
Iraq,2020-01-03T07:29:33+0000
Australia,2020-01-03T07:55:56+0000
Japan,2020-01-03T08:59:43+0000
Saudi Arabia,2020-01-03T10:00:10+0000
Iran,2020-01-03T10:00:18+0000
Iraq,2020-01-03T10:00:18+0000
Hong Kong,2020-01-03T10:00:24+0000
China,2020-01-03T10:00:24+0000
Ukraine,2020-01-03T10:04:49+0000
Iran,2020-01-03T10:58:55+0000
Australia,2020-01-03T11:25:42+0000
Iran,2020-01-03T12:33:20+0000
Iraq,2020-01-03T12:33:20+0000
Lebanon,2020-01-03T12:33:20+0000
Syria,2020-01-03T12:33:20+0000
Israel,2020-01-03T12:33:20+0000
Australia,2020-01-03T13:20:14+0000
