country,date
France,1939-01-01T05:00:00+0000
Italy,1939-01-01T05:00:00+0000
Italy,1939-01-01T05:00:00+0000
Canada,1939-01-01T05:00:00+0000
Finland,1939-01-01T05:00:00+0000
Italy,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
Japan,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
Japan,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Brazil,1939-01-01T05:00:00+0000
Netherlands,1939-01-01T05:00:00+0000
New Zealand,1939-01-01T05:00:00+0000
Netherlands,1939-01-01T05:00:00+0000
Canada,1939-01-01T05:00:00+0000
Italy,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
Canada,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Mexico,1939-01-01T05:00:00+0000
Chile,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Italy,1939-01-01T05:00:00+0000
France,1939-01-01T05:00:00+0000
France,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Italy,1939-01-01T05:00:00+0000
France,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
Canada,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
Japan,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Italy,1939-01-01T05:00:00+0000
Italy,1939-01-01T05:00:00+0000
Italy,1939-01-01T05:00:00+0000
France,1939-01-01T05:00:00+0000
Australia,1939-01-01T05:00:00+0000
Italy,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Chile,1939-01-01T05:00:00+0000
Chile,1939-01-01T05:00:00+0000
Mexico,1939-01-01T05:00:00+0000
Hungary,1939-01-01T05:00:00+0000
France,1939-01-01T05:00:00+0000
France,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Germany,1939-01-01T05:00:00+0000
Canada,1939-01-01T05:00:00+0000
France,1939-01-01T05:00:00+0000
France,1939-01-01T05:00:00+0000
Mexico,1939-01-01T05:00:00+0000
Mexico,1939-01-01T05:00:00+0000
Brazil,1939-01-01T05:00:00+0000
Brazil,1939-01-01T05:00:00+0000
Canada,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
China,1939-01-01T05:00:00+0000
Bolivia,1939-01-02T05:00:00+0000
Germany,1939-01-02T05:00:00+0000
France,1939-01-02T05:00:00+0000
Poland,1939-01-02T05:00:00+0000
Germany,1939-01-02T05:00:00+0000
Germany,1939-01-02T05:00:00+0000
Germany,1939-01-02T05:00:00+0000
Brazil,1939-01-02T05:00:00+0000
Germany,1939-01-02T05:00:00+0000
Germany,1939-01-02T05:00:00+0000
Italy,1939-01-02T05:00:00+0000
Egypt,1939-01-02T05:00:00+0000
France,1939-01-02T05:00:00+0000
Germany,1939-01-02T05:00:00+0000
Italy,1939-01-02T05:00:00+0000
Italy,1939-01-02T05:00:00+0000
France,1939-01-02T05:00:00+0000
France,1939-01-02T05:00:00+0000
France,1939-01-02T05:00:00+0000
China,1939-01-02T05:00:00+0000
Nicaragua,1939-01-02T05:00:00+0000
China,1939-01-02T05:00:00+0000
Turkey,1939-01-03T05:00:00+0000
Germany,1939-01-03T05:00:00+0000
Germany,1939-01-03T05:00:00+0000
Portugal,1939-01-03T05:00:00+0000
Australia,1939-01-03T05:00:00+0000
Italy,1939-01-03T05:00:00+0000
France,1939-01-03T05:00:00+0000
Japan,1939-01-03T05:00:00+0000
Germany,1939-01-03T05:00:00+0000
Italy,1939-01-03T05:00:00+0000
Italy,1939-01-03T05:00:00+0000
Cuba,1939-01-03T05:00:00+0000
Germany,1939-01-03T05:00:00+0000
Puerto Rico,1939-01-03T05:00:00+0000
Cuba,1939-01-03T05:00:00+0000
Australia,1939-01-03T05:00:00+0000
Jamaica,1939-01-03T05:00:00+0000
Chile,1939-01-03T05:00:00+0000
France,1939-01-03T05:00:00+0000
Japan,1939-01-03T05:00:00+0000
Netherlands,1939-01-03T05:00:00+0000
Mexico,1939-01-03T05:00:00+0000
Japan,1939-01-03T05:00:00+0000
China,1939-01-03T05:00:00+0000
China,1939-01-03T05:00:00+0000
China,1939-01-03T05:00:00+0000
China,1939-01-03T05:00:00+0000
China,1939-01-03T05:00:00+0000
China,1939-01-03T05:00:00+0000
