country,date
Denmark,1855-01-06T05:00:00+0000
Turkey,1855-01-08T05:00:00+0000
Paraguay,1855-01-09T05:00:00+0000
Peru,1855-01-11T05:00:00+0000
Bolivia,1855-01-11T05:00:00+0000
Paraguay,1855-02-02T05:00:00+0000
Venezuela,1855-02-02T05:00:00+0000
Peru,1855-02-10T05:00:00+0000
Peru,1855-02-16T05:00:00+0000
Mexico,1855-02-20T05:00:00+0000
Panama,1855-03-02T05:00:00+0000
Mexico,1855-03-15T05:00:00+0000
Japan,1855-03-17T05:00:00+0000
Canada,1855-03-19T05:00:00+0000
China,1855-03-31T05:00:00+0000
Japan,1855-03-31T05:00:00+0000
Mexico,1855-03-31T05:00:00+0000
Mexico,1855-04-04T05:00:00+0000
Paraguay,1855-04-12T05:00:00+0000
Mexico,1855-04-16T05:00:00+0000
Mexico,1855-04-20T05:00:00+0000
Mexico,1855-05-02T05:00:00+0000
Mexico,1855-05-02T05:00:00+0000
Mexico,1855-05-03T05:00:00+0000
Mexico,1855-05-07T05:00:00+0000
Mexico,1855-05-18T05:00:00+0000
Venezuela,1855-05-23T05:00:00+0000
Paraguay,1855-05-25T05:00:00+0000
Spain,1855-05-28T05:00:00+0000
Liberia,1855-05-30T05:00:00+0000
Switzerland,1855-06-07T05:00:00+0000
Denmark,1855-06-08T05:00:00+0000
Mexico,1855-06-11T05:00:00+0000
Peru,1855-06-12T05:00:00+0000
Mexico,1855-06-13T05:00:00+0000
Mexico,1855-06-19T05:00:00+0000
Paraguay,1855-06-19T05:00:00+0000
Turkey,1855-06-20T05:00:00+0000
Mexico,1855-06-22T05:00:00+0000
Mexico,1855-06-28T05:00:00+0000
Paraguay,1855-06-29T05:00:00+0000
Paraguay,1855-06-29T05:00:00+0000
Mexico,1855-07-10T05:00:00+0000
Denmark,1855-07-14T05:00:00+0000
Panama,1855-07-26T05:00:00+0000
Paraguay,1855-08-01T05:00:00+0000
Mexico,1855-08-02T05:00:00+0000
Mexico,1855-08-03T05:00:00+0000
Mexico,1855-08-08T05:00:00+0000
Turkey,1855-08-13T05:00:00+0000
Mexico,1855-08-15T05:00:00+0000
Mexico,1855-08-21T05:00:00+0000
Mexico,1855-08-27T05:00:00+0000
Mexico,1855-09-03T05:00:00+0000
Denmark,1855-09-06T05:00:00+0000
Turkey,1855-09-07T05:00:00+0000
Mexico,1855-09-10T05:00:00+0000
Bolivia,1855-09-11T05:00:00+0000
Peru,1855-09-12T05:00:00+0000
Denmark,1855-09-14T05:00:00+0000
France,1855-09-15T05:00:00+0000
Denmark,1855-09-21T05:00:00+0000
Mexico,1855-09-26T05:00:00+0000
Turkey,1855-09-28T05:00:00+0000
Paraguay,1855-10-01T05:00:00+0000
Denmark,1855-10-02T05:00:00+0000
Mexico,1855-10-03T05:00:00+0000
Mexico,1855-10-05T05:00:00+0000
Mexico,1855-10-09T05:00:00+0000
China,1855-10-09T05:00:00+0000
Japan,1855-10-15T05:00:00+0000
Mexico,1855-10-16T05:00:00+0000
Mexico,1855-10-17T05:00:00+0000
Panama,1855-10-17T05:00:00+0000
Japan,1855-10-17T05:00:00+0000
Denmark,1855-10-19T05:00:00+0000
Mexico,1855-10-23T05:00:00+0000
Japan,1855-10-24T05:00:00+0000
Denmark,1855-10-26T05:00:00+0000
Mexico,1855-10-27T05:00:00+0000
Brazil,1855-10-27T05:00:00+0000
Mexico,1855-10-29T05:00:00+0000
Spain,1855-10-29T05:00:00+0000
Japan,1855-10-29T05:00:00+0000
Peru,1855-10-31T05:00:00+0000
Panama,1855-10-31T05:00:00+0000
Bolivia,1855-11-03T05:00:00+0000
Mexico,1855-11-03T05:00:00+0000
Turkey,1855-11-05T05:00:00+0000
Turkey,1855-11-05T05:00:00+0000
Mexico,1855-11-07T05:00:00+0000
Mexico,1855-11-07T05:00:00+0000
Turkey,1855-11-09T05:00:00+0000
Bolivia,1855-11-14T05:00:00+0000
Turkey,1855-11-16T05:00:00+0000
Mexico,1855-11-22T05:00:00+0000
Denmark,1855-11-23T05:00:00+0000
Mexico,1855-11-28T05:00:00+0000
Peru,1855-12-01T05:00:00+0000
Mexico,1855-12-03T05:00:00+0000
Russia,1855-12-03T05:00:00+0000
Mexico,1855-12-04T05:00:00+0000
Mexico,1855-12-14T05:00:00+0000
Denmark,1855-12-15T05:00:00+0000
Mexico,1855-12-19T05:00:00+0000
Mexico,1855-12-19T05:00:00+0000
Mexico,1855-12-28T05:00:00+0000
Peru,1855-12-29T05:00:00+0000
