country,date
Guatemala,1918-01-01T05:00:00+0000
Germany,1918-01-01T05:00:00+0000
Italy,1918-01-01T05:00:00+0000
Turkey,1918-01-01T05:00:00+0000
Portugal,1918-01-01T05:00:00+0000
Poland,1918-01-01T05:00:00+0000
Russia,1918-01-01T05:00:00+0000
Russia,1918-01-01T05:00:00+0000
Ukraine,1918-01-01T05:00:00+0000
Russia,1918-01-01T05:00:00+0000
Italy,1918-01-01T05:00:00+0000
Guatemala,1918-01-01T05:00:00+0000
France,1918-01-01T05:00:00+0000
Russia,1918-01-01T05:00:00+0000
Russia,1918-01-01T05:00:00+0000
Russia,1918-01-01T05:00:00+0000
Jamaica,1918-01-01T05:00:00+0000
Russia,1918-01-01T05:00:00+0000
France,1918-01-01T05:00:00+0000
Germany,1918-01-01T05:00:00+0000
Russia,1918-01-01T05:00:00+0000
Russia,1918-01-01T05:00:00+0000
Italy,1918-01-01T05:00:00+0000
Sweden,1918-01-02T05:00:00+0000
Germany,1918-01-02T05:00:00+0000
China,1918-01-02T05:00:00+0000
Italy,1918-01-02T05:00:00+0000
Russia,1918-01-02T05:00:00+0000
Serbia,1918-01-02T05:00:00+0000
Italy,1918-01-02T05:00:00+0000
Poland,1918-01-02T05:00:00+0000
Russia,1918-01-02T05:00:00+0000
Italy,1918-01-02T05:00:00+0000
Belgium,1918-01-02T05:00:00+0000
Japan,1918-01-02T05:00:00+0000
Japan,1918-01-02T05:00:00+0000
Italy,1918-01-02T05:00:00+0000
Italy,1918-01-02T05:00:00+0000
Finland,1918-01-02T05:00:00+0000
Guatemala,1918-01-02T05:00:00+0000
Mexico,1918-01-02T05:00:00+0000
Norway,1918-01-03T05:00:00+0000
Norway,1918-01-03T05:00:00+0000
Russia,1918-01-03T05:00:00+0000
Russia,1918-01-03T05:00:00+0000
Finland,1918-01-03T05:00:00+0000
Spain,1918-01-03T05:00:00+0000
Spain,1918-01-03T05:00:00+0000
Italy,1918-01-03T05:00:00+0000
Guatemala,1918-01-03T05:00:00+0000
Germany,1918-01-03T05:00:00+0000
Switzerland,1918-01-03T05:00:00+0000
Belgium,1918-01-04T05:00:00+0000
Belgium,1918-01-04T05:00:00+0000
Russia,1918-01-04T05:00:00+0000
Ukraine,1918-01-04T05:00:00+0000
Mexico,1918-01-04T05:00:00+0000
Mexico,1918-01-04T05:00:00+0000
Italy,1918-01-04T05:00:00+0000
Germany,1918-01-04T05:00:00+0000
Russia,1918-01-04T05:00:00+0000
Russia,1918-01-04T05:00:00+0000
Russia,1918-01-04T05:00:00+0000
Russia,1918-01-04T05:00:00+0000
Chile,1918-01-04T05:00:00+0000
Ukraine,1918-01-04T05:00:00+0000
Canada,1918-01-04T05:00:00+0000
Russia,1918-01-04T05:00:00+0000
Russia,1918-01-04T05:00:00+0000
Germany,1918-01-04T05:00:00+0000
Lithuania,1918-01-05T05:00:00+0000
Russia,1918-01-05T05:00:00+0000
Ireland,1918-01-05T05:00:00+0000
Poland,1918-01-05T05:00:00+0000
Germany,1918-01-05T05:00:00+0000
Italy,1918-01-05T05:00:00+0000
Russia,1918-01-05T05:00:00+0000
Poland,1918-01-05T05:00:00+0000
Germany,1918-01-05T05:00:00+0000
Russia,1918-01-05T05:00:00+0000
Denmark,1918-01-05T05:00:00+0000
Ukraine,1918-01-05T05:00:00+0000
Ukraine,1918-01-05T05:00:00+0000
Ukraine,1918-01-05T05:00:00+0000
Finland,1918-01-05T05:00:00+0000
Russia,1918-01-05T05:00:00+0000
Sweden,1918-01-05T05:00:00+0000
Ukraine,1918-01-05T05:00:00+0000
Russia,1918-01-05T05:00:00+0000
Belgium,1918-01-06T05:00:00+0000
Canada,1918-01-06T05:00:00+0000
Russia,1918-01-06T05:00:00+0000
Russia,1918-01-06T05:00:00+0000
Turkey,1918-01-06T05:00:00+0000
France,1918-01-06T05:00:00+0000
Mexico,1918-01-06T05:00:00+0000
Serbia,1918-01-06T05:00:00+0000
Belgium,1918-01-06T05:00:00+0000
Poland,1918-01-06T05:00:00+0000
Australia,1918-01-06T05:00:00+0000
Russia,1918-01-06T05:00:00+0000
France,1918-01-06T05:00:00+0000
Germany,1918-01-06T05:00:00+0000
China,1918-01-06T05:00:00+0000
Germany,1918-01-06T05:00:00+0000
Germany,1918-01-06T05:00:00+0000
Germany,1918-01-06T05:00:00+0000
Belgium,1918-01-06T05:00:00+0000
Spain,1918-01-06T05:00:00+0000
Spain,1918-01-06T05:00:00+0000
Guatemala,1918-01-06T05:00:00+0000
Italy,1918-01-06T05:00:00+0000
Italy,1918-01-06T05:00:00+0000
France,1918-01-07T05:00:00+0000
Poland,1918-01-07T05:00:00+0000
Russia,1918-01-07T05:00:00+0000
Russia,1918-01-07T05:00:00+0000
France,1918-01-07T05:00:00+0000
Italy,1918-01-07T05:00:00+0000
Russia,1918-01-07T05:00:00+0000
France,1918-01-07T05:00:00+0000
Russia,1918-01-07T05:00:00+0000
Russia,1918-01-07T05:00:00+0000
Ukraine,1918-01-07T05:00:00+0000
Russia,1918-01-07T05:00:00+0000
Germany,1918-01-07T05:00:00+0000
Russia,1918-01-07T05:00:00+0000
Italy,1918-01-07T05:00:00+0000
France,1918-01-08T05:00:00+0000
France,1918-01-08T05:00:00+0000
France,1918-01-08T05:00:00+0000
France,1918-01-08T05:00:00+0000
Canada,1918-01-08T05:00:00+0000
Guatemala,1918-01-08T05:00:00+0000
Spain,1918-01-08T05:00:00+0000
Germany,1918-01-08T05:00:00+0000
Germany,1918-01-08T05:00:00+0000
Germany,1918-01-08T05:00:00+0000
Germany,1918-01-08T05:00:00+0000
Ireland,1918-01-08T05:00:00+0000
Finland,1918-01-08T05:00:00+0000
Ukraine,1918-01-08T05:00:00+0000
Japan,1918-01-08T05:00:00+0000
France,1918-01-08T05:00:00+0000
Italy,1918-01-08T05:00:00+0000
Germany,1918-01-08T05:00:00+0000
Germany,1918-01-08T05:00:00+0000
Russia,1918-01-09T05:00:00+0000
Russia,1918-01-09T05:00:00+0000
Poland,1918-01-09T05:00:00+0000
Serbia,1918-01-09T05:00:00+0000
Germany,1918-01-09T05:00:00+0000
Germany,1918-01-09T05:00:00+0000
Belgium,1918-01-09T05:00:00+0000
Cuba,1918-01-09T05:00:00+0000
China,1918-01-09T05:00:00+0000
