country,date
Poland,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Poland,1919-01-01T05:00:00+0000
Poland,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Poland,1919-01-01T05:00:00+0000
Lithuania,1919-01-01T05:00:00+0000
Poland,1919-01-01T05:00:00+0000
Poland,1919-01-01T05:00:00+0000
Poland,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Italy,1919-01-01T05:00:00+0000
Ukraine,1919-01-01T05:00:00+0000
Ukraine,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Poland,1919-01-01T05:00:00+0000
Poland,1919-01-01T05:00:00+0000
Russia,1919-01-01T05:00:00+0000
France,1919-01-01T05:00:00+0000
Italy,1919-01-01T05:00:00+0000
Italy,1919-01-01T05:00:00+0000
France,1919-01-01T05:00:00+0000
Ireland,1919-01-01T05:00:00+0000
Ireland,1919-01-01T05:00:00+0000
Ireland,1919-01-01T05:00:00+0000
France,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Germany,1919-01-01T05:00:00+0000
Russia,1919-01-02T05:00:00+0000
Lithuania,1919-01-02T05:00:00+0000
Italy,1919-01-02T05:00:00+0000
Germany,1919-01-02T05:00:00+0000
Germany,1919-01-02T05:00:00+0000
France,1919-01-02T05:00:00+0000
Italy,1919-01-02T05:00:00+0000
Poland,1919-01-02T05:00:00+0000
Russia,1919-01-02T05:00:00+0000
Germany,1919-01-02T05:00:00+0000
Germany,1919-01-02T05:00:00+0000
Germany,1919-01-02T05:00:00+0000
Germany,1919-01-02T05:00:00+0000
Germany,1919-01-02T05:00:00+0000
Russia,1919-01-02T05:00:00+0000
Germany,1919-01-02T05:00:00+0000
Poland,1919-01-02T05:00:00+0000
Germany,1919-01-02T05:00:00+0000
Poland,1919-01-02T05:00:00+0000
Poland,1919-01-02T05:00:00+0000
Poland,1919-01-02T05:00:00+0000
Poland,1919-01-02T05:00:00+0000
Ireland,1919-01-02T05:00:00+0000
France,1919-01-02T05:00:00+0000
France,1919-01-02T05:00:00+0000
Germany,1919-01-02T05:00:00+0000
Germany,1919-01-02T05:00:00+0000
Germany,1919-01-02T05:00:00+0000
Syria,1919-01-02T05:00:00+0000
Lebanon,1919-01-02T05:00:00+0000
Lithuania,1919-01-02T05:00:00+0000
Russia,1919-01-02T05:00:00+0000
Russia,1919-01-02T05:00:00+0000
Russia,1919-01-02T05:00:00+0000
Switzerland,1919-01-02T05:00:00+0000
Japan,1919-01-02T05:00:00+0000
Poland,1919-01-03T05:00:00+0000
France,1919-01-03T05:00:00+0000
France,1919-01-03T05:00:00+0000
Germany,1919-01-03T05:00:00+0000
Germany,1919-01-03T05:00:00+0000
Germany,1919-01-03T05:00:00+0000
Hungary,1919-01-03T05:00:00+0000
Hungary,1919-01-03T05:00:00+0000
Germany,1919-01-03T05:00:00+0000
Germany,1919-01-03T05:00:00+0000
Italy,1919-01-03T05:00:00+0000
Germany,1919-01-03T05:00:00+0000
Germany,1919-01-03T05:00:00+0000
Germany,1919-01-03T05:00:00+0000
Lithuania,1919-01-03T05:00:00+0000
Poland,1919-01-03T05:00:00+0000
Poland,1919-01-03T05:00:00+0000
Germany,1919-01-03T05:00:00+0000
India,1919-01-03T05:00:00+0000
Syria,1919-01-03T05:00:00+0000
Germany,1919-01-03T05:00:00+0000
Russia,1919-01-03T05:00:00+0000
Russia,1919-01-03T05:00:00+0000
Russia,1919-01-03T05:00:00+0000
Russia,1919-01-03T05:00:00+0000
France,1919-01-03T05:00:00+0000
Germany,1919-01-03T05:00:00+0000
Poland,1919-01-04T05:00:00+0000
Russia,1919-01-04T05:00:00+0000
Russia,1919-01-04T05:00:00+0000
Germany,1919-01-04T05:00:00+0000
Germany,1919-01-04T05:00:00+0000
Russia,1919-01-04T05:00:00+0000
Russia,1919-01-04T05:00:00+0000
Ukraine,1919-01-04T05:00:00+0000
Germany,1919-01-04T05:00:00+0000
Russia,1919-01-04T05:00:00+0000
Germany,1919-01-04T05:00:00+0000
Mexico,1919-01-04T05:00:00+0000
Mexico,1919-01-04T05:00:00+0000
Poland,1919-01-04T05:00:00+0000
Poland,1919-01-04T05:00:00+0000
Germany,1919-01-04T05:00:00+0000
Germany,1919-01-04T05:00:00+0000
Russia,1919-01-04T05:00:00+0000
Italy,1919-01-04T05:00:00+0000
Germany,1919-01-04T05:00:00+0000
Mexico,1919-01-04T05:00:00+0000
Germany,1919-01-04T05:00:00+0000
Germany,1919-01-04T05:00:00+0000
Germany,1919-01-04T05:00:00+0000
Germany,1919-01-04T05:00:00+0000
Italy,1919-01-04T05:00:00+0000
Italy,1919-01-04T05:00:00+0000
