country,date
Vietnam,1970-01-01T05:00:00+0000
Canada,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
India,1970-01-01T05:00:00+0000
India,1970-01-01T05:00:00+0000
Vatican City,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Japan,1970-01-01T05:00:00+0000
France,1970-01-01T05:00:00+0000
Mexico,1970-01-01T05:00:00+0000
Paraguay,1970-01-01T05:00:00+0000
France,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
France,1970-01-01T05:00:00+0000
France,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Canada,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Puerto Rico,1970-01-01T05:00:00+0000
Puerto Rico,1970-01-01T05:00:00+0000
Vietnam,1970-01-01T05:00:00+0000
Pakistan,1970-01-01T05:00:00+0000
Canada,1970-01-01T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Colombia,1970-01-02T05:00:00+0000
Turkey,1970-01-02T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Canada,1970-01-02T05:00:00+0000
Canada,1970-01-02T05:00:00+0000
Canada,1970-01-02T05:00:00+0000
Zambia,1970-01-02T05:00:00+0000
Zambia,1970-01-02T05:00:00+0000
Panama,1970-01-02T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Finland,1970-01-02T05:00:00+0000
Bolivia,1970-01-02T05:00:00+0000
Brazil,1970-01-02T05:00:00+0000
Brazil,1970-01-02T05:00:00+0000
Italy,1970-01-02T05:00:00+0000
Italy,1970-01-02T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Chile,1970-01-02T05:00:00+0000
Canada,1970-01-02T05:00:00+0000
Canada,1970-01-02T05:00:00+0000
Sudan,1970-01-02T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Georgia,1970-01-02T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Nigeria,1970-01-02T05:00:00+0000
Brazil,1970-01-02T05:00:00+0000
Greece,1970-01-02T05:00:00+0000
Greece,1970-01-02T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Vietnam,1970-01-02T05:00:00+0000
Canada,1970-01-02T05:00:00+0000
Canada,1970-01-02T05:00:00+0000
Italy,1970-01-03T05:00:00+0000
Italy,1970-01-03T05:00:00+0000
Nigeria,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Georgia,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
France,1970-01-03T05:00:00+0000
France,1970-01-03T05:00:00+0000
Japan,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
France,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Cuba,1970-01-03T05:00:00+0000
Germany,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Germany,1970-01-03T05:00:00+0000
Cyprus,1970-01-03T05:00:00+0000
Cuba,1970-01-03T05:00:00+0000
Cuba,1970-01-03T05:00:00+0000
Greece,1970-01-03T05:00:00+0000
Tanzania,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Germany,1970-01-03T05:00:00+0000
Vietnam,1970-01-03T05:00:00+0000
Japan,1970-01-03T05:00:00+0000
Japan,1970-01-03T05:00:00+0000
Japan,1970-01-03T05:00:00+0000
Cuba,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Pakistan,1970-01-04T05:00:00+0000
Canada,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Thailand,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Brazil,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Puerto Rico,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Poland,1970-01-04T05:00:00+0000
France,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Australia,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Luxembourg,1970-01-04T05:00:00+0000
Hungary,1970-01-04T05:00:00+0000
Hungary,1970-01-04T05:00:00+0000
Hungary,1970-01-04T05:00:00+0000
Saudi Arabia,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Nigeria,1970-01-04T05:00:00+0000
Peru,1970-01-04T05:00:00+0000
Japan,1970-01-04T05:00:00+0000
India,1970-01-04T05:00:00+0000
Spain,1970-01-04T05:00:00+0000
Nigeria,1970-01-04T05:00:00+0000
Sweden,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Vietnam,1970-01-04T05:00:00+0000
Georgia,1970-01-04T05:00:00+0000
France,1970-01-04T05:00:00+0000
Italy,1970-01-05T05:00:00+0000
Italy,1970-01-05T05:00:00+0000
Vietnam,1970-01-05T05:00:00+0000
Hungary,1970-01-05T05:00:00+0000
Finland,1970-01-05T05:00:00+0000
Nepal,1970-01-05T05:00:00+0000
Peru,1970-01-05T05:00:00+0000
Vietnam,1970-01-05T05:00:00+0000
Australia,1970-01-05T05:00:00+0000
Australia,1970-01-05T05:00:00+0000
Vietnam,1970-01-05T05:00:00+0000
Vietnam,1970-01-05T05:00:00+0000
Canada,1970-01-05T05:00:00+0000
Vietnam,1970-01-05T05:00:00+0000
Thailand,1970-01-05T05:00:00+0000
Vietnam,1970-01-05T05:00:00+0000
Nigeria,1970-01-05T05:00:00+0000
Italy,1970-01-05T05:00:00+0000
Japan,1970-01-05T05:00:00+0000
Japan,1970-01-05T05:00:00+0000
Thailand,1970-01-05T05:00:00+0000
Japan,1970-01-05T05:00:00+0000
Japan,1970-01-05T05:00:00+0000
Vietnam,1970-01-05T05:00:00+0000
China,1970-01-05T05:00:00+0000
Vietnam,1970-01-05T05:00:00+0000
Vietnam,1970-01-05T05:00:00+0000
Vietnam,1970-01-05T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Turkey,1970-01-06T05:00:00+0000
Turkey,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Greece,1970-01-06T05:00:00+0000
Peru,1970-01-06T05:00:00+0000
Brazil,1970-01-06T05:00:00+0000
Brazil,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Canada,1970-01-06T05:00:00+0000
Canada,1970-01-06T05:00:00+0000
Canada,1970-01-06T05:00:00+0000
Canada,1970-01-06T05:00:00+0000
Georgia,1970-01-06T05:00:00+0000
Nigeria,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Nepal,1970-01-06T05:00:00+0000
Thailand,1970-01-06T05:00:00+0000
Italy,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Switzerland,1970-01-06T05:00:00+0000
Italy,1970-01-06T05:00:00+0000
Italy,1970-01-06T05:00:00+0000
Italy,1970-01-06T05:00:00+0000
Thailand,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Panama,1970-01-06T05:00:00+0000
Kenya,1970-01-06T05:00:00+0000
Netherlands,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Vietnam,1970-01-06T05:00:00+0000
Libya,1970-01-06T05:00:00+0000
Libya,1970-01-06T05:00:00+0000
Lebanon,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
India,1970-01-07T05:00:00+0000
India,1970-01-07T05:00:00+0000
India,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
France,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Netherlands,1970-01-07T05:00:00+0000
Libya,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Vietnam,1970-01-07T05:00:00+0000
Hungary,1970-01-07T05:00:00+0000
Japan,1970-01-07T05:00:00+0000
Italy,1970-01-08T05:00:00+0000
Vietnam,1970-01-08T05:00:00+0000
Vietnam,1970-01-08T05:00:00+0000
Pakistan,1970-01-08T05:00:00+0000
Libya,1970-01-08T05:00:00+0000
Vietnam,1970-01-08T05:00:00+0000
Lebanon,1970-01-08T05:00:00+0000
Sweden,1970-01-08T05:00:00+0000
Sweden,1970-01-08T05:00:00+0000
Portugal,1970-01-08T05:00:00+0000
Portugal,1970-01-08T05:00:00+0000
Nigeria,1970-01-08T05:00:00+0000
Vietnam,1970-01-08T05:00:00+0000
Qatar,1970-01-08T05:00:00+0000
Finland,1970-01-08T05:00:00+0000
Italy,1970-01-08T05:00:00+0000
Italy,1970-01-08T05:00:00+0000
Malaysia,1970-01-08T05:00:00+0000
Italy,1970-01-08T05:00:00+0000
Canada,1970-01-08T05:00:00+0000
Vietnam,1970-01-08T05:00:00+0000
Netherlands,1970-01-08T05:00:00+0000
Vietnam,1970-01-08T05:00:00+0000
Georgia,1970-01-08T05:00:00+0000
Germany,1970-01-08T05:00:00+0000
Libya,1970-01-08T05:00:00+0000
Libya,1970-01-08T05:00:00+0000
Vietnam,1970-01-08T05:00:00+0000
Vietnam,1970-01-08T05:00:00+0000
Spain,1970-01-08T05:00:00+0000
Vietnam,1970-01-08T05:00:00+0000
Vietnam,1970-01-08T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Poland,1970-01-09T05:00:00+0000
Japan,1970-01-09T05:00:00+0000
Japan,1970-01-09T05:00:00+0000
Brazil,1970-01-09T05:00:00+0000
Paraguay,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Germany,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Germany,1970-01-09T05:00:00+0000
Ghana,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Canada,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Nigeria,1970-01-09T05:00:00+0000
Malaysia,1970-01-09T05:00:00+0000
France,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Pakistan,1970-01-09T05:00:00+0000
Libya,1970-01-09T05:00:00+0000
Libya,1970-01-09T05:00:00+0000
Lebanon,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-09T05:00:00+0000
Vietnam,1970-01-10T05:00:00+0000
Vietnam,1970-01-10T05:00:00+0000
Vietnam,1970-01-10T05:00:00+0000
Vietnam,1970-01-10T05:00:00+0000
Nigeria,1970-01-10T05:00:00+0000
Vietnam,1970-01-10T05:00:00+0000
Vietnam,1970-01-10T05:00:00+0000
Vietnam,1970-01-10T05:00:00+0000
Chile,1970-01-10T05:00:00+0000
Vietnam,1970-01-10T05:00:00+0000
Georgia,1970-01-10T05:00:00+0000
India,1970-01-10T05:00:00+0000
Singapore,1970-01-10T05:00:00+0000
New Zealand,1970-01-10T05:00:00+0000
Australia,1970-01-10T05:00:00+0000
Malaysia,1970-01-10T05:00:00+0000
Hong Kong,1970-01-10T05:00:00+0000
Vietnam,1970-01-10T05:00:00+0000
Japan,1970-01-10T05:00:00+0000
Libya,1970-01-10T05:00:00+0000
Libya,1970-01-10T05:00:00+0000
India,1970-01-10T05:00:00+0000
Japan,1970-01-10T05:00:00+0000
Greece,1970-01-11T05:00:00+0000
Greece,1970-01-11T05:00:00+0000
Vietnam,1970-01-11T05:00:00+0000
Vietnam,1970-01-11T05:00:00+0000
Singapore,1970-01-11T05:00:00+0000
Libya,1970-01-11T05:00:00+0000
Georgia,1970-01-11T05:00:00+0000
Norway,1970-01-11T05:00:00+0000
Greece,1970-01-11T05:00:00+0000
Vietnam,1970-01-11T05:00:00+0000
Egypt,1970-01-11T05:00:00+0000
Japan,1970-01-11T05:00:00+0000
Japan,1970-01-11T05:00:00+0000
France,1970-01-11T05:00:00+0000
Chile,1970-01-11T05:00:00+0000
France,1970-01-11T05:00:00+0000
Netherlands,1970-01-11T05:00:00+0000
Thailand,1970-01-11T05:00:00+0000
Puerto Rico,1970-01-11T05:00:00+0000
Vietnam,1970-01-11T05:00:00+0000
Vietnam,1970-01-11T05:00:00+0000
Australia,1970-01-11T05:00:00+0000
Japan,1970-01-11T05:00:00+0000
Vietnam,1970-01-11T05:00:00+0000
Vietnam,1970-01-11T05:00:00+0000
Vietnam,1970-01-11T05:00:00+0000
Vietnam,1970-01-11T05:00:00+0000
Guatemala,1970-01-11T05:00:00+0000
Switzerland,1970-01-11T05:00:00+0000
Vietnam,1970-01-11T05:00:00+0000
Vietnam,1970-01-11T05:00:00+0000
Brazil,1970-01-11T05:00:00+0000
Brazil,1970-01-11T05:00:00+0000
Paraguay,1970-01-11T05:00:00+0000
Peru,1970-01-11T05:00:00+0000
Peru,1970-01-11T05:00:00+0000
Uruguay,1970-01-11T05:00:00+0000
Chile,1970-01-11T05:00:00+0000
Brazil,1970-01-11T05:00:00+0000
Nigeria,1970-01-11T05:00:00+0000
Vietnam,1970-01-11T05:00:00+0000
Puerto Rico,1970-01-11T05:00:00+0000
Vietnam,1970-01-11T05:00:00+0000
Kenya,1970-01-11T05:00:00+0000
Kenya,1970-01-11T05:00:00+0000
Spain,1970-01-11T05:00:00+0000
Hong Kong,1970-01-11T05:00:00+0000
Mozambique,1970-01-11T05:00:00+0000
Nigeria,1970-01-12T05:00:00+0000
Nigeria,1970-01-12T05:00:00+0000
Nigeria,1970-01-12T05:00:00+0000
Iraq,1970-01-12T05:00:00+0000
Nigeria,1970-01-12T05:00:00+0000
Vietnam,1970-01-12T05:00:00+0000
Vietnam,1970-01-12T05:00:00+0000
Vietnam,1970-01-12T05:00:00+0000
Vietnam,1970-01-12T05:00:00+0000
Vietnam,1970-01-12T05:00:00+0000
Australia,1970-01-12T05:00:00+0000
Nigeria,1970-01-12T05:00:00+0000
Greece,1970-01-12T05:00:00+0000
Vietnam,1970-01-12T05:00:00+0000
Nigeria,1970-01-12T05:00:00+0000
Nigeria,1970-01-12T05:00:00+0000
Italy,1970-01-12T05:00:00+0000
Thailand,1970-01-12T05:00:00+0000
Thailand,1970-01-12T05:00:00+0000
Lebanon,1970-01-12T05:00:00+0000
