country,date
Germany,1962-01-01T05:00:00+0000
Mexico,1962-01-01T05:00:00+0000
India,1962-01-01T05:00:00+0000
Syria,1962-01-01T05:00:00+0000
Lebanon,1962-01-01T05:00:00+0000
China,1962-01-01T05:00:00+0000
Cuba,1962-01-01T05:00:00+0000
Vietnam,1962-01-01T05:00:00+0000
Germany,1962-01-01T05:00:00+0000
Germany,1962-01-01T05:00:00+0000
Colombia,1962-01-01T05:00:00+0000
China,1962-01-01T05:00:00+0000
Dominican Republic,1962-01-01T05:00:00+0000
Spain,1962-01-01T05:00:00+0000
Canada,1962-01-01T05:00:00+0000
Ethiopia,1962-01-01T05:00:00+0000
Ethiopia,1962-01-01T05:00:00+0000
Japan,1962-01-01T05:00:00+0000
France,1962-01-01T05:00:00+0000
Germany,1962-01-02T05:00:00+0000
Germany,1962-01-02T05:00:00+0000
Germany,1962-01-02T05:00:00+0000
Germany,1962-01-02T05:00:00+0000
Cuba,1962-01-02T05:00:00+0000
Cuba,1962-01-02T05:00:00+0000
Netherlands,1962-01-02T05:00:00+0000
India,1962-01-02T05:00:00+0000
India,1962-01-02T05:00:00+0000
India,1962-01-02T05:00:00+0000
Iran,1962-01-02T05:00:00+0000
India,1962-01-02T05:00:00+0000
Portugal,1962-01-02T05:00:00+0000
Lebanon,1962-01-02T05:00:00+0000
India,1962-01-02T05:00:00+0000
Nigeria,1962-01-02T05:00:00+0000
Nigeria,1962-01-02T05:00:00+0000
Germany,1962-01-02T05:00:00+0000
Canada,1962-01-02T05:00:00+0000
Cuba,1962-01-02T05:00:00+0000
Lebanon,1962-01-02T05:00:00+0000
Dominican Republic,1962-01-02T05:00:00+0000
India,1962-01-02T05:00:00+0000
Cameroon,1962-01-03T05:00:00+0000
Germany,1962-01-03T05:00:00+0000
Germany,1962-01-03T05:00:00+0000
Japan,1962-01-03T05:00:00+0000
Iraq,1962-01-03T05:00:00+0000
Portugal,1962-01-03T05:00:00+0000
Italy,1962-01-03T05:00:00+0000
Cyprus,1962-01-03T05:00:00+0000
Cuba,1962-01-03T05:00:00+0000
Cuba,1962-01-03T05:00:00+0000
Cuba,1962-01-03T05:00:00+0000
Cuba,1962-01-03T05:00:00+0000
Lebanon,1962-01-03T05:00:00+0000
Germany,1962-01-03T05:00:00+0000
Pakistan,1962-01-03T05:00:00+0000
Germany,1962-01-03T05:00:00+0000
Finland,1962-01-03T05:00:00+0000
Cuba,1962-01-03T05:00:00+0000
Mexico,1962-01-03T05:00:00+0000
Dominican Republic,1962-01-03T05:00:00+0000
Cuba,1962-01-03T05:00:00+0000
France,1962-01-03T05:00:00+0000
Austria,1962-01-03T05:00:00+0000
France,1962-01-03T05:00:00+0000
Iraq,1962-01-03T05:00:00+0000
Ghana,1962-01-03T05:00:00+0000
Germany,1962-01-04T05:00:00+0000
Germany,1962-01-04T05:00:00+0000
Lebanon,1962-01-04T05:00:00+0000
India,1962-01-04T05:00:00+0000
India,1962-01-04T05:00:00+0000
Germany,1962-01-04T05:00:00+0000
Germany,1962-01-04T05:00:00+0000
Germany,1962-01-04T05:00:00+0000
Germany,1962-01-04T05:00:00+0000
Germany,1962-01-04T05:00:00+0000
Peru,1962-01-04T05:00:00+0000
Iran,1962-01-04T05:00:00+0000
Liberia,1962-01-04T05:00:00+0000
Cuba,1962-01-04T05:00:00+0000
Germany,1962-01-04T05:00:00+0000
Ghana,1962-01-04T05:00:00+0000
Syria,1962-01-04T05:00:00+0000
Spain,1962-01-04T05:00:00+0000
Dominican Republic,1962-01-04T05:00:00+0000
Turkey,1962-01-04T05:00:00+0000
France,1962-01-04T05:00:00+0000
Cuba,1962-01-04T05:00:00+0000
Israel,1962-01-04T05:00:00+0000
Japan,1962-01-04T05:00:00+0000
Cuba,1962-01-04T05:00:00+0000
India,1962-01-04T05:00:00+0000
Germany,1962-01-04T05:00:00+0000
Italy,1962-01-05T05:00:00+0000
Colombia,1962-01-05T05:00:00+0000
Dominican Republic,1962-01-05T05:00:00+0000
Peru,1962-01-05T05:00:00+0000
Dominican Republic,1962-01-05T05:00:00+0000
Cuba,1962-01-05T05:00:00+0000
Canada,1962-01-05T05:00:00+0000
Canada,1962-01-05T05:00:00+0000
India,1962-01-05T05:00:00+0000
India,1962-01-05T05:00:00+0000
India,1962-01-05T05:00:00+0000
Portugal,1962-01-05T05:00:00+0000
Vietnam,1962-01-05T05:00:00+0000
Vietnam,1962-01-05T05:00:00+0000
