country,date
Germany,2016-01-01T02:09:11+0000
Hong Kong,2016-01-01T04:42:31+0000
China,2016-01-01T04:42:31+0000
Dominican Republic,2016-01-01T08:20:08+0000
Haiti,2016-01-01T08:20:08+0000
Japan,2016-01-01T08:20:08+0000
Turkey,2016-01-01T11:01:05+0000
France,2016-01-01T11:41:04+0000
France,2016-01-01T11:51:09+0000
Lebanon,2016-01-01T12:00:03+0000
Germany,2016-01-01T13:23:43+0000
Vatican City,2016-01-01T13:49:00+0000
China,2016-01-01T14:34:52+0000
Israel,2016-01-01T14:37:23+0000
Italy,2016-01-01T15:40:24+0000
Turkey,2016-01-01T17:45:43+0000
Libya,2016-01-01T21:54:12+0000
Niger,2016-01-01T21:54:12+0000
Mali,2016-01-01T21:54:12+0000
France,2016-01-01T22:29:06+0000
Pakistan,2016-01-02T01:48:13+0000
India,2016-01-02T01:48:13+0000
Somalia,2016-01-02T03:50:58+0000
Saudi Arabia,2016-01-02T10:14:40+0000
Iran,2016-01-02T10:14:40+0000
Bahrain,2016-01-02T10:14:40+0000
India,2016-01-02T14:36:07+0000
Pakistan,2016-01-02T14:36:07+0000
India,2016-01-02T17:02:23+0000
India,2016-01-02T17:02:26+0000
Australia,2016-01-02T18:52:06+0000
China,2016-01-02T22:26:01+0000
China,2016-01-02T22:29:10+0000
China,2016-01-02T22:29:13+0000
Peru,2016-01-02T23:38:17+0000
Saudi Arabia,2016-01-03T11:54:31+0000
Iran,2016-01-03T11:54:31+0000
Israel,2016-01-03T13:04:53+0000
Saudi Arabia,2016-01-03T19:09:58+0000
Iran,2016-01-03T19:09:58+0000
Iraq,2016-01-03T19:09:58+0000
India,2016-01-03T20:50:37+0000
Pakistan,2016-01-03T20:50:37+0000
China,2016-01-03T22:00:08+0000
Israel,2016-01-03T23:40:52+0000
Brazil,2016-01-04T00:17:04+0000
Spain,2016-01-04T00:32:41+0000
Netherlands,2016-01-04T03:28:14+0000
China,2016-01-04T03:28:14+0000
Myanmar,2016-01-04T06:32:00+0000
Bangladesh,2016-01-04T06:32:00+0000
Bhutan,2016-01-04T06:32:00+0000
Nigeria,2016-01-04T08:00:04+0000
Mexico,2016-01-04T08:20:14+0000
France,2016-01-04T08:20:15+0000
China,2016-01-04T08:30:08+0000
Hong Kong,2016-01-04T08:30:08+0000
France,2016-01-04T11:30:28+0000
Germany,2016-01-04T11:30:59+0000
Denmark,2016-01-04T12:29:16+0000
Sweden,2016-01-04T12:29:16+0000
Iran,2016-01-04T13:24:38+0000
Bahrain,2016-01-04T13:24:38+0000
Saudi Arabia,2016-01-04T13:24:38+0000
Sudan,2016-01-04T13:24:38+0000
China,2016-01-04T13:30:31+0000
France,2016-01-04T13:40:39+0000
Vietnam,2016-01-04T13:41:39+0000
Hong Kong,2016-01-04T14:11:06+0000
China,2016-01-04T14:11:06+0000
Iran,2016-01-04T14:29:59+0000
Saudi Arabia,2016-01-04T14:29:59+0000
Israel,2016-01-04T14:31:33+0000
Panama,2016-01-04T15:08:27+0000
Australia,2016-01-04T15:46:42+0000
India,2016-01-04T16:52:19+0000
Brazil,2016-01-04T18:43:59+0000
Bangladesh,2016-01-04T19:05:34+0000
Pakistan,2016-01-04T19:05:34+0000
Iran,2016-01-04T19:07:50+0000
Saudi Arabia,2016-01-04T19:07:50+0000
China,2016-01-04T19:59:11+0000
Iran,2016-01-04T20:01:06+0000
Saudi Arabia,2016-01-04T20:01:06+0000
Japan,2016-01-04T20:03:54+0000
Saudi Arabia,2016-01-04T20:54:01+0000
Iran,2016-01-04T20:54:01+0000
Syria,2016-01-04T20:54:01+0000
Iran,2016-01-04T21:48:20+0000
Saudi Arabia,2016-01-04T21:48:20+0000
China,2016-01-04T21:48:20+0000
Israel,2016-01-04T21:49:52+0000
Lebanon,2016-01-04T21:49:52+0000
Syria,2016-01-04T21:49:52+0000
Israel,2016-01-04T22:01:52+0000
Egypt,2016-01-04T22:01:52+0000
India,2016-01-04T22:01:52+0000
Iran,2016-01-04T22:01:52+0000
Iran,2016-01-04T23:35:47+0000
