country,date
Iran,2010-01-01T00:40:40+0000
China,2010-01-01T01:05:08+0000
China,2010-01-01T02:36:13+0000
Russia,2010-01-01T02:47:58+0000
Jordan,2010-01-01T03:44:57+0000
Pakistan,2010-01-01T08:41:24+0000
China,2010-01-01T11:12:49+0000
Iran,2010-01-01T16:22:24+0000
Japan,2010-01-01T20:25:01+0000
Somalia,2010-01-01T22:28:28+0000
Yemen,2010-01-01T22:28:28+0000
Japan,2010-01-02T00:48:17+0000
Nigeria,2010-01-02T01:10:32+0000
Sudan,2010-01-02T01:35:02+0000
Yemen,2010-01-02T02:09:59+0000
China,2010-01-02T02:17:50+0000
Japan,2010-01-02T02:22:19+0000
Iraq,2010-01-02T02:28:49+0000
Russia,2010-01-02T02:32:43+0000
Iraq,2010-01-02T02:34:46+0000
Chile,2010-01-02T02:39:56+0000
Singapore,2010-01-02T02:43:08+0000
Canada,2010-01-02T04:14:15+0000
India,2010-01-02T05:33:16+0000
Central African Republic,2010-01-02T16:32:11+0000
Uganda,2010-01-02T16:32:11+0000
Yemen,2010-01-02T16:32:18+0000
Iran,2010-01-02T17:12:52+0000
Denmark,2010-01-02T17:22:15+0000
Somalia,2010-01-02T17:22:15+0000
Iran,2010-01-02T17:32:46+0000
Yemen,2010-01-02T17:35:06+0000
India,2010-01-02T17:49:24+0000
Indonesia,2010-01-02T17:49:24+0000
China,2010-01-02T17:49:24+0000
Brazil,2010-01-02T17:49:24+0000
Somalia,2010-01-02T20:27:24+0000
Pakistan,2010-01-02T21:08:43+0000
Iraq,2010-01-02T21:08:43+0000
South Africa,2010-01-02T21:52:13+0000
Yemen,2010-01-03T01:59:12+0000
India,2010-01-03T02:37:11+0000
Pakistan,2010-01-03T02:37:11+0000
Japan,2010-01-03T02:40:46+0000
Yemen,2010-01-03T12:45:49+0000
Iraq,2010-01-03T20:07:45+0000
Cuba,2010-01-03T20:25:01+0000
Russia,2010-01-04T00:47:52+0000
Belarus,2010-01-04T00:47:52+0000
Cuba,2010-01-04T00:56:00+0000
Russia,2010-01-04T01:10:03+0000
Norway,2010-01-04T01:12:43+0000
Uganda,2010-01-04T01:53:01+0000
Somalia,2010-01-04T02:21:41+0000
Denmark,2010-01-04T02:50:06+0000
Iran,2010-01-04T02:53:59+0000
Uganda,2010-01-04T05:45:54+0000
Switzerland,2010-01-04T06:19:16+0000
Yemen,2010-01-04T07:10:02+0000
