country,date
Panama,1895-01-01T05:00:00+0000
Turkey,1895-01-02T05:00:00+0000
Russia,1895-01-03T05:00:00+0000
Denmark,1895-01-03T05:00:00+0000
Italy,1895-01-03T05:00:00+0000
Venezuela,1895-01-03T05:00:00+0000
Nicaragua,1895-01-04T05:00:00+0000
Turkey,1895-01-04T05:00:00+0000
Venezuela,1895-01-05T05:00:00+0000
Turkey,1895-01-05T05:00:00+0000
Turkey,1895-01-05T05:00:00+0000
Canada,1895-01-05T05:00:00+0000
Turkey,1895-01-06T05:00:00+0000
Turkey,1895-01-06T05:00:00+0000
Mexico,1895-01-06T05:00:00+0000
Turkey,1895-01-06T05:00:00+0000
France,1895-01-06T05:00:00+0000
France,1895-01-07T05:00:00+0000
France,1895-01-07T05:00:00+0000
Germany,1895-01-07T05:00:00+0000
Peru,1895-01-07T05:00:00+0000
Austria,1895-01-07T05:00:00+0000
Canada,1895-01-08T05:00:00+0000
France,1895-01-09T05:00:00+0000
Cuba,1895-01-09T05:00:00+0000
Japan,1895-01-09T05:00:00+0000
Turkey,1895-01-09T05:00:00+0000
Cuba,1895-01-09T05:00:00+0000
Cuba,1895-01-09T05:00:00+0000
Cuba,1895-01-10T05:00:00+0000
Australia,1895-01-10T05:00:00+0000
Turkey,1895-01-10T05:00:00+0000
Turkey,1895-01-10T05:00:00+0000
Turkey,1895-01-10T05:00:00+0000
Australia,1895-01-11T05:00:00+0000
Cuba,1895-01-11T05:00:00+0000
Turkey,1895-01-11T05:00:00+0000
Japan,1895-01-11T05:00:00+0000
Turkey,1895-01-11T05:00:00+0000
Turkey,1895-01-12T05:00:00+0000
Japan,1895-01-12T05:00:00+0000
Hungary,1895-01-13T05:00:00+0000
France,1895-01-13T05:00:00+0000
Canada,1895-01-13T05:00:00+0000
Haiti,1895-01-13T05:00:00+0000
China,1895-01-13T05:00:00+0000
Russia,1895-01-14T05:00:00+0000
Russia,1895-01-14T05:00:00+0000
Germany,1895-01-14T05:00:00+0000
Turkey,1895-01-14T05:00:00+0000
Turkey,1895-01-14T05:00:00+0000
Austria,1895-01-14T05:00:00+0000
Canada,1895-01-14T05:00:00+0000
China,1895-01-15T05:00:00+0000
France,1895-01-15T05:00:00+0000
Canada,1895-01-15T05:00:00+0000
Turkey,1895-01-15T05:00:00+0000
Belgium,1895-01-15T05:00:00+0000
Turkey,1895-01-16T05:00:00+0000
Germany,1895-01-16T05:00:00+0000
France,1895-01-16T05:00:00+0000
Cuba,1895-01-16T05:00:00+0000
Canada,1895-01-16T05:00:00+0000
Germany,1895-01-16T05:00:00+0000
Germany,1895-01-17T05:00:00+0000
France,1895-01-17T05:00:00+0000
Venezuela,1895-01-17T05:00:00+0000
France,1895-01-18T05:00:00+0000
France,1895-01-18T05:00:00+0000
Nicaragua,1895-01-18T05:00:00+0000
Nicaragua,1895-01-18T05:00:00+0000
