country,date
Mexico,1914-01-01T05:00:00+0000
Germany,1914-01-01T05:00:00+0000
Peru,1914-01-01T05:00:00+0000
Italy,1914-01-01T05:00:00+0000
Italy,1914-01-01T05:00:00+0000
Russia,1914-01-01T05:00:00+0000
Mexico,1914-01-01T05:00:00+0000
America,1914-01-01T05:00:00+0000
Spain,1914-01-01T05:00:00+0000
Portugal,1914-01-01T05:00:00+0000
Italy,1914-01-01T05:00:00+0000
Mexico,1914-01-01T05:00:00+0000
Spain,1914-01-01T05:00:00+0000
Turkey,1914-01-02T05:00:00+0000
Mexico,1914-01-02T05:00:00+0000
Mexico,1914-01-02T05:00:00+0000
Mexico,1914-01-02T05:00:00+0000
China,1914-01-02T05:00:00+0000
France,1914-01-02T05:00:00+0000
Mexico,1914-01-02T05:00:00+0000
Mexico,1914-01-02T05:00:00+0000
Germany,1914-01-02T05:00:00+0000
Mexico,1914-01-03T05:00:00+0000
Venezuela,1914-01-03T05:00:00+0000
Venezuela,1914-01-03T05:00:00+0000
Russia,1914-01-03T05:00:00+0000
Russia,1914-01-03T05:00:00+0000
Sweden,1914-01-03T05:00:00+0000
Mexico,1914-01-03T05:00:00+0000
Italy,1914-01-03T05:00:00+0000
Morocco,1914-01-03T05:00:00+0000
Germany,1914-01-03T05:00:00+0000
Bulgaria,1914-01-03T05:00:00+0000
Mexico,1914-01-04T05:00:00+0000
Mexico,1914-01-04T05:00:00+0000
Mexico,1914-01-04T05:00:00+0000
Mexico,1914-01-04T05:00:00+0000
Mexico,1914-01-04T05:00:00+0000
Mexico,1914-01-04T05:00:00+0000
Russia,1914-01-04T05:00:00+0000
Mexico,1914-01-04T05:00:00+0000
Portugal,1914-01-05T05:00:00+0000
France,1914-01-05T05:00:00+0000
Mexico,1914-01-05T05:00:00+0000
France,1914-01-06T05:00:00+0000
Germany,1914-01-06T05:00:00+0000
Mexico,1914-01-06T05:00:00+0000
Mexico,1914-01-06T05:00:00+0000
Mexico,1914-01-06T05:00:00+0000
Germany,1914-01-06T05:00:00+0000
Greece,1914-01-06T05:00:00+0000
Chile,1914-01-06T05:00:00+0000
Germany,1914-01-06T05:00:00+0000
Haiti,1914-01-06T05:00:00+0000
Mexico,1914-01-06T05:00:00+0000
Germany,1914-01-06T05:00:00+0000
Mongolia,1914-01-06T05:00:00+0000
France,1914-01-06T05:00:00+0000
Germany,1914-01-06T05:00:00+0000
Greece,1914-01-07T05:00:00+0000
Mexico,1914-01-07T05:00:00+0000
Mexico,1914-01-07T05:00:00+0000
Ireland,1914-01-07T05:00:00+0000
Germany,1914-01-07T05:00:00+0000
Mexico,1914-01-07T05:00:00+0000
Germany,1914-01-07T05:00:00+0000
Mexico,1914-01-07T05:00:00+0000
France,1914-01-07T05:00:00+0000
South Africa,1914-01-08T05:00:00+0000
Panama,1914-01-08T05:00:00+0000
Mexico,1914-01-08T05:00:00+0000
China,1914-01-08T05:00:00+0000
Mexico,1914-01-08T05:00:00+0000
Greece,1914-01-08T05:00:00+0000
Portugal,1914-01-08T05:00:00+0000
Mexico,1914-01-08T05:00:00+0000
Mexico,1914-01-08T05:00:00+0000
Brazil,1914-01-08T05:00:00+0000
Germany,1914-01-08T05:00:00+0000
Brazil,1914-01-09T05:00:00+0000
Mexico,1914-01-09T05:00:00+0000
Japan,1914-01-09T05:00:00+0000
Japan,1914-01-09T05:00:00+0000
Germany,1914-01-09T05:00:00+0000
Mongolia,1914-01-09T05:00:00+0000
Greece,1914-01-09T05:00:00+0000
Chile,1914-01-09T05:00:00+0000
Mexico,1914-01-09T05:00:00+0000
Germany,1914-01-09T05:00:00+0000
France,1914-01-09T05:00:00+0000
South Africa,1914-01-09T05:00:00+0000
Mexico,1914-01-10T05:00:00+0000
Mexico,1914-01-10T05:00:00+0000
Mexico,1914-01-10T05:00:00+0000
Brazil,1914-01-10T05:00:00+0000
Japan,1914-01-10T05:00:00+0000
Cuba,1914-01-10T05:00:00+0000
Bermuda,1914-01-10T05:00:00+0000
Mexico,1914-01-10T05:00:00+0000
Mexico,1914-01-10T05:00:00+0000
Ireland,1914-01-10T05:00:00+0000
Germany,1914-01-10T05:00:00+0000
France,1914-01-10T05:00:00+0000
South Africa,1914-01-10T05:00:00+0000
Mexico,1914-01-10T05:00:00+0000
Germany,1914-01-10T05:00:00+0000
Turkey,1914-01-10T05:00:00+0000
Mexico,1914-01-10T05:00:00+0000
Mexico,1914-01-10T05:00:00+0000
Chile,1914-01-11T05:00:00+0000
Germany,1914-01-11T05:00:00+0000
South Africa,1914-01-11T05:00:00+0000
Mexico,1914-01-11T05:00:00+0000
Germany,1914-01-11T05:00:00+0000
Germany,1914-01-11T05:00:00+0000
Belgium,1914-01-11T05:00:00+0000
Mexico,1914-01-11T05:00:00+0000
Mexico,1914-01-11T05:00:00+0000
Mexico,1914-01-11T05:00:00+0000
Mexico,1914-01-11T05:00:00+0000
Mexico,1914-01-12T05:00:00+0000
Switzerland,1914-01-12T05:00:00+0000
Germany,1914-01-12T05:00:00+0000
South Africa,1914-01-12T05:00:00+0000
Germany,1914-01-12T05:00:00+0000
Germany,1914-01-12T05:00:00+0000
Belgium,1914-01-12T05:00:00+0000
Mexico,1914-01-12T05:00:00+0000
Mexico,1914-01-12T05:00:00+0000
Germany,1914-01-12T05:00:00+0000
Spain,1914-01-12T05:00:00+0000
Germany,1914-01-12T05:00:00+0000
Mexico,1914-01-12T05:00:00+0000
France,1914-01-12T05:00:00+0000
Mexico,1914-01-12T05:00:00+0000
Switzerland,1914-01-12T05:00:00+0000
Mexico,1914-01-12T05:00:00+0000
Cuba,1914-01-12T05:00:00+0000
China,1914-01-12T05:00:00+0000
Belgium,1914-01-12T05:00:00+0000
Germany,1914-01-13T05:00:00+0000
France,1914-01-13T05:00:00+0000
France,1914-01-13T05:00:00+0000
Mexico,1914-01-13T05:00:00+0000
Mexico,1914-01-13T05:00:00+0000
Belgium,1914-01-13T05:00:00+0000
