country,date
France,1934-01-01T05:00:00+0000
Japan,1934-01-01T05:00:00+0000
Germany,1934-01-01T05:00:00+0000
Canada,1934-01-01T05:00:00+0000
Cuba,1934-01-01T05:00:00+0000
Cuba,1934-01-01T05:00:00+0000
Poland,1934-01-01T05:00:00+0000
Cuba,1934-01-01T05:00:00+0000
Cuba,1934-01-01T05:00:00+0000
France,1934-01-01T05:00:00+0000
Italy,1934-01-01T05:00:00+0000
Mexico,1934-01-01T05:00:00+0000
Germany,1934-01-01T05:00:00+0000
France,1934-01-01T05:00:00+0000
Germany,1934-01-01T05:00:00+0000
Canada,1934-01-01T05:00:00+0000
Cuba,1934-01-01T05:00:00+0000
Cuba,1934-01-01T05:00:00+0000
Spain,1934-01-01T05:00:00+0000
Austria,1934-01-01T05:00:00+0000
Russia,1934-01-01T05:00:00+0000
Russia,1934-01-01T05:00:00+0000
Spain,1934-01-01T05:00:00+0000
Ireland,1934-01-01T05:00:00+0000
Canada,1934-01-01T05:00:00+0000
Russia,1934-01-01T05:00:00+0000
Russia,1934-01-01T05:00:00+0000
Russia,1934-01-01T05:00:00+0000
Russia,1934-01-01T05:00:00+0000
Germany,1934-01-01T05:00:00+0000
France,1934-01-01T05:00:00+0000
Haiti,1934-01-01T05:00:00+0000
China,1934-01-01T05:00:00+0000
Brazil,1934-01-01T05:00:00+0000
China,1934-01-01T05:00:00+0000
France,1934-01-01T05:00:00+0000
France,1934-01-01T05:00:00+0000
France,1934-01-01T05:00:00+0000
Cuba,1934-01-02T05:00:00+0000
Russia,1934-01-02T05:00:00+0000
Russia,1934-01-02T05:00:00+0000
Germany,1934-01-02T05:00:00+0000
Russia,1934-01-02T05:00:00+0000
Germany,1934-01-02T05:00:00+0000
Germany,1934-01-02T05:00:00+0000
Australia,1934-01-02T05:00:00+0000
Germany,1934-01-02T05:00:00+0000
Canada,1934-01-02T05:00:00+0000
Canada,1934-01-02T05:00:00+0000
Canada,1934-01-02T05:00:00+0000
Canada,1934-01-02T05:00:00+0000
Canada,1934-01-02T05:00:00+0000
Germany,1934-01-02T05:00:00+0000
Netherlands,1934-01-02T05:00:00+0000
Russia,1934-01-02T05:00:00+0000
Germany,1934-01-02T05:00:00+0000
Germany,1934-01-02T05:00:00+0000
