country,date
Turkey,2017-01-01T03:24:24+0000
Russia,2017-01-01T04:13:20+0000
China,2017-01-01T05:26:29+0000
India,2017-01-01T05:26:29+0000
Israel,2017-01-01T05:26:29+0000
South Africa,2017-01-01T05:26:29+0000
Ireland,2017-01-01T05:26:29+0000
Mexico,2017-01-01T05:26:29+0000
Burundi,2017-01-01T12:41:00+0000
China,2017-01-01T16:46:00+0000
Canada,2017-01-01T16:46:00+0000
France,2017-01-01T17:01:13+0000
China,2017-01-01T17:48:25+0000
Turkey,2017-01-01T20:14:16+0000
France,2017-01-01T20:23:20+0000
Russia,2017-01-01T20:42:44+0000
Estonia,2017-01-01T20:42:44+0000
Latvia,2017-01-01T20:42:44+0000
Lithuania,2017-01-01T20:42:44+0000
Ukraine,2017-01-01T20:42:44+0000
Japan,2017-01-02T01:34:25+0000
Mexico,2017-01-02T01:39:10+0000
China,2017-01-02T06:51:45+0000
India,2017-01-02T08:00:23+0000
Syria,2017-01-02T08:21:22+0000
Turkey,2017-01-02T08:53:31+0000
Ghana,2017-01-02T10:00:04+0000
Syria,2017-01-02T10:00:26+0000
Iraq,2017-01-02T10:00:26+0000
Australia,2017-01-02T10:32:03+0000
Denmark,2017-01-02T11:57:34+0000
China,2017-01-02T12:40:04+0000
Fiji,2017-01-02T14:30:27+0000
Israel,2017-01-02T17:25:40+0000
Iran,2017-01-02T20:26:49+0000
India,2017-01-02T21:23:28+0000
Vatican City,2017-01-02T23:10:33+0000
France,2017-01-03T02:25:31+0000
Myanmar,2017-01-03T06:54:23+0000
India,2017-01-03T10:00:25+0000
Germany,2017-01-03T16:02:55+0000
Ethiopia,2017-01-03T17:32:49+0000
Mexico,2017-01-03T17:46:27+0000
Taiwan,2017-01-03T17:56:28+0000
Italy,2017-01-03T18:18:21+0000
Germany,2017-01-03T20:25:23+0000
Syria,2017-01-03T20:25:23+0000
Turkey,2017-01-03T22:45:36+0000
Israel,2017-01-03T23:03:24+0000
Germany,2017-01-04T00:03:56+0000
China,2017-01-04T00:48:09+0000
China,2017-01-04T01:04:51+0000
Venezuela,2017-01-04T01:04:51+0000
China,2017-01-04T01:31:52+0000
Mexico,2017-01-04T01:31:52+0000
Iran,2017-01-04T01:51:25+0000
Russia,2017-01-04T03:20:22+0000
Philippines,2017-01-04T07:56:00+0000
Philippines,2017-01-04T08:18:36+0000
Australia,2017-01-04T08:20:07+0000
Turkey,2017-01-04T08:45:42+0000
China,2017-01-04T08:59:23+0000
Brazil,2017-01-04T09:09:37+0000
Russia,2017-01-04T10:00:31+0000
China,2017-01-04T10:28:50+0000
Indonesia,2017-01-04T10:34:08+0000
Australia,2017-01-04T10:34:08+0000
Israel,2017-01-04T10:45:27+0000
Cyprus,2017-01-04T14:11:24+0000
Ireland,2017-01-04T14:11:24+0000
Canada,2017-01-04T15:08:34+0000
Canada,2017-01-04T15:09:03+0000
Canada,2017-01-04T15:10:12+0000
Switzerland,2017-01-04T15:10:12+0000
Japan,2017-01-04T15:10:12+0000
Bermuda,2017-01-04T15:13:41+0000
New Zealand,2017-01-04T15:13:41+0000
Switzerland,2017-01-04T15:13:41+0000
Finland,2017-01-04T15:13:41+0000
Finland,2017-01-04T15:13:53+0000
Canada,2017-01-04T15:13:53+0000
Germany,2017-01-04T15:13:53+0000
Ireland,2017-01-04T15:13:53+0000
Canada,2017-01-04T15:16:24+0000
New Zealand,2017-01-04T15:18:39+0000
Israel,2017-01-04T15:52:22+0000
Canada,2017-01-04T17:21:27+0000
Mexico,2017-01-04T19:11:49+0000
Russia,2017-01-04T19:20:39+0000
France,2017-01-04T19:40:53+0000
Nigeria,2017-01-04T19:48:42+0000
China,2017-01-04T20:21:33+0000
