country,date
Russia,1888-01-01T05:00:00+0000
Germany,1888-01-01T05:00:00+0000
Canada,1888-01-02T05:00:00+0000
Nicaragua,1888-01-03T05:00:00+0000
Costa Rica,1888-01-03T05:00:00+0000
Italy,1888-01-04T05:00:00+0000
Russia,1888-01-04T05:00:00+0000
Germany,1888-01-04T05:00:00+0000
Canada,1888-01-04T05:00:00+0000
Turkey,1888-01-06T05:00:00+0000
India,1888-01-06T05:00:00+0000
Canada,1888-01-06T05:00:00+0000
Ireland,1888-01-07T05:00:00+0000
Mexico,1888-01-07T05:00:00+0000
France,1888-01-08T05:00:00+0000
Germany,1888-01-08T05:00:00+0000
Ireland,1888-01-08T05:00:00+0000
Mexico,1888-01-09T05:00:00+0000
Ireland,1888-01-10T05:00:00+0000
Russia,1888-01-11T05:00:00+0000
Ireland,1888-01-12T05:00:00+0000
Macao,1888-01-12T05:00:00+0000
Ireland,1888-01-13T05:00:00+0000
Russia,1888-01-13T05:00:00+0000
Mexico,1888-01-13T05:00:00+0000
Russia,1888-01-14T05:00:00+0000
Bulgaria,1888-01-14T05:00:00+0000
Canada,1888-01-14T05:00:00+0000
Canada,1888-01-14T05:00:00+0000
Ireland,1888-01-14T05:00:00+0000
Spain,1888-01-14T05:00:00+0000
Russia,1888-01-15T05:00:00+0000
Germany,1888-01-15T05:00:00+0000
Russia,1888-01-15T05:00:00+0000
Jamaica,1888-01-15T05:00:00+0000
France,1888-01-16T05:00:00+0000
Ireland,1888-01-16T05:00:00+0000
Costa Rica,1888-01-16T05:00:00+0000
Canada,1888-01-16T05:00:00+0000
Germany,1888-01-17T05:00:00+0000
Canada,1888-01-17T05:00:00+0000
Canada,1888-01-17T05:00:00+0000
Ireland,1888-01-17T05:00:00+0000
Russia,1888-01-18T05:00:00+0000
Bulgaria,1888-01-18T05:00:00+0000
Germany,1888-01-18T05:00:00+0000
China,1888-01-18T05:00:00+0000
Germany,1888-01-18T05:00:00+0000
Russia,1888-01-18T05:00:00+0000
Ireland,1888-01-18T05:00:00+0000
Panama,1888-01-19T05:00:00+0000
Georgia,1888-01-19T05:00:00+0000
France,1888-01-19T05:00:00+0000
Italy,1888-01-19T05:00:00+0000
Ireland,1888-01-19T05:00:00+0000
Mexico,1888-01-20T05:00:00+0000
Mexico,1888-01-20T05:00:00+0000
Mexico,1888-01-20T05:00:00+0000
Portugal,1888-01-20T05:00:00+0000
Ireland,1888-01-21T05:00:00+0000
Panama,1888-01-21T05:00:00+0000
Ireland,1888-01-21T05:00:00+0000
Germany,1888-01-22T05:00:00+0000
France,1888-01-22T05:00:00+0000
Spain,1888-01-22T05:00:00+0000
Panama,1888-01-22T05:00:00+0000
France,1888-01-22T05:00:00+0000
Canada,1888-01-23T05:00:00+0000
Ireland,1888-01-23T05:00:00+0000
Canada,1888-01-24T05:00:00+0000
France,1888-01-25T05:00:00+0000
Ireland,1888-01-25T05:00:00+0000
Spain,1888-01-26T05:00:00+0000
Canada,1888-01-26T05:00:00+0000
Australia,1888-01-26T05:00:00+0000
